window_id,vehicle_model,attack_type,label,source_file,start_frame_idx,end_frame_idx,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,mean_inter_arrival_time,std_inter_arrival_time,mean_dlc,std_dlc,byte_mean_0,byte_std_0,byte_mean_1,byte_std_1,byte_mean_2,byte_std_2,byte_mean_3,byte_std_3,byte_mean_4,byte_std_4,byte_mean_5,byte_std_5,byte_mean_6,byte_std_6,byte_mean_7,byte_std_7,block_id,split,source_trace,physical_vehicle,window_uid,anomaly_score,local_alert,weak_signal,message_rate,burstiness,payload_entropy
223,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1350,1450,100.0,20.0,3.173080505362736,0.46,0.0013537888575081874,0.002247365661660983,8.0,0.0,39.86,82.2933800496735,21.73,41.313400973534,16.09,39.14820430109152,35.12,76.55498416171216,22.1,52.19377357501563,30.07,59.45708620509417,13.0,40.25841526935704,23.78,54.27109359502533,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::223::validation,1.0,1,0,100.0,1.660055029365879,2.021081072956833
224,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1400,1500,100.0,22.0,3.0170784854849804,0.51,0.0015608686389345112,0.002381085540362712,8.0,0.0,34.35,77.72134520194565,16.5,36.74003266193431,14.03,37.811229813376876,29.23,67.39537892170353,18.77,47.85913810339672,20.38,49.346890479542886,12.92,43.50969547123951,18.27,50.07311753825599,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::224::validation,1.0,1,0,100.0,1.5254864858465058,2.0252923332503063
225,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1450,1550,100.0,18.0,2.6360317124882258,0.58,0.0010327281373919864,0.0019762957758109826,8.0,0.0,25.77,66.56663653813374,17.18,38.11020335815593,16.35,40.46266797926207,23.37,57.517067901623776,18.43,42.78533744169841,18.08,41.12436747233931,15.28,46.551279252024855,19.66,50.01364213892046,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::225::validation,1.0,1,0,100.0,1.9136632290649247,2.0648132576442113
226,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1500,1600,100.0,18.0,2.644837557700588,0.58,0.0011937690503669508,0.0021124944620397354,8.0,0.0,29.24,72.12976084807157,17.66,37.524184201658535,13.8,36.39945054530356,23.92,61.03403640592681,21.52,54.16022156527796,25.68,49.598362876207915,14.75,44.26383964366399,21.05,51.92694387309925,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::226::validation,1.0,1,0,100.0,1.7695991463266982,2.0504966605733355
227,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1550,1650,100.0,21.0,2.7528169768396182,0.57,0.0011838469842467645,0.0022477205002014813,8.0,0.0,32.47,74.16878790974003,19.2,41.764338855056714,13.66,34.178420092216086,24.01,60.95235762462351,19.11,52.427072205111735,28.15,56.49838493266866,12.6,40.8954765224713,15.32,42.59950234451102,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::227::validation,1.0,1,0,100.0,1.8986563563155592,2.0284228559120923
228,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1600,1700,100.0,20.0,2.6229012905358453,0.59,0.0008206560154153843,0.0018943652717537287,8.0,0.0,30.62,71.19196302954428,19.85,41.69205559815922,15.26,36.159540926289424,26.19,64.7264544062163,15.72,41.81054412465832,25.46,57.23939552441132,9.48,34.33117533671109,20.11,52.8677396906658,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::228::validation,1.0,1,0,100.0,2.3083520108517877,2.0271511600005727
229,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1650,1750,100.0,19.0,2.5208131637041444,0.61,0.0006606675157643328,0.0013393555002517781,8.0,0.0,28.18,67.75918830682669,18.82,42.45500677187557,15.01,38.185990886711316,25.22,64.63367233880496,15.32,41.50659706600867,21.86,48.4534869746234,12.61,42.14994543294214,23.18,56.93845449254835,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::229::validation,1.0,1,0,100.0,2.027273085205622,2.046217792753235
230,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1700,1800,100.0,21.0,2.687803540491134,0.59,0.0016094361892854325,0.0023963679648327765,8.0,0.0,21.58,57.08085143023009,21.51,45.36198739032495,14.69,39.89227870152318,19.73,58.41760950261488,13.28,38.27194272570965,16.78,38.858095681595096,9.83,36.89716926811595,26.5,60.404552808542505,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::230::validation,1.0,1,0,100.0,1.4889478016204722,2.0394234453238163
231,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1750,1850,100.0,21.0,2.909925033745248,0.54,0.002620889682962437,0.0032603753918111823,8.0,0.0,25.05,64.73876350379268,23.88,48.040457949524175,8.6,30.983866769659336,25.54,70.9397519025828,16.62,52.24380920262227,26.98,58.64366632467653,4.42,21.62414391369055,27.35,59.58730989061346,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::231::validation,1.0,1,0,100.0,1.2439951856847098,1.9702468719152728
232,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1800,1900,100.0,22.0,2.998308016049123,0.51,0.002616513859141957,0.0034417313849203646,8.0,0.0,25.95,67.35285814276926,20.6,43.622012791708734,8.44,29.062112793119503,33.61,78.86151089092829,18.31,54.553404110101134,36.8,69.63662829287472,9.36,36.22223626448262,28.67,60.57459120786535,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::232::validation,1.0,1,0,100.0,1.3153876703184573,1.978095369454258
233,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1850,1950,100.0,23.0,3.0182378814339987,0.52,0.0030412529454086766,0.003197230661509104,8.0,0.0,21.31,59.444376521248834,22.77,43.64146079131633,11.2,31.118483253526353,26.4,67.8115034488987,13.53,37.87148135470806,32.98,62.388296979481666,12.15,39.12757978715269,32.7,63.63717467015643,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::233::validation,1.0,1,0,100.0,1.0512869753398604,2.0053985557250336
234,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1900,2000,100.0,22.0,2.851266222152979,0.55,0.002737091045186977,0.0030175217888050642,8.0,0.0,23.59,60.34734376921656,25.0,48.05247132042222,12.19,31.65460314077559,23.26,63.394577055139344,15.35,41.22095947451976,30.34,58.757505052546264,10.8,35.179823763060554,24.86,55.87432684158261,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::234::validation,1.0,1,0,100.0,1.1024553573604539,2.0262040777593158
235,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,1950,2050,100.0,21.0,2.3991216111893943,0.65,0.0025113423665364585,0.0029074999956152673,8.0,0.0,19.83,58.645043268804905,15.71,40.23488411813808,10.14,30.972252097643786,22.79,63.940174381995554,15.63,47.903790037950024,22.32,54.223773384005646,7.38,31.836073878542248,16.64,49.695376042444835,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::235::validation,1.0,1,0,100.0,1.15774689927215,2.0261733407282185
236,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2000,2100,100.0,18.0,2.271909445907273,0.66,0.003762404123942057,0.0030752396617416957,8.0,0.0,19.54,61.83630325302444,17.1,41.543110138746236,7.13,24.642505960230594,28.03,72.04504910123941,15.12,46.31765969908238,25.92,53.55607902003282,10.05,38.72270006081704,13.77,39.09471959229277,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::236::validation,1.0,1,0,100.0,0.8173600557187248,1.9992578607136127
237,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2050,2150,100.0,20.0,2.2794583209260217,0.66,0.003923059713960898,0.0029238650344887637,8.0,0.0,15.22,52.012225485937435,16.67,39.18853276151073,8.68,27.632184133723477,27.73,71.74745361335133,15.57,43.127776432364335,28.16,56.79695766500175,12.15,40.418652872157914,11.18,34.72387651170301,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::237::validation,1.0,1,0,100.0,0.7453020097506211,2.0023167418381678
238,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2100,2200,100.0,21.0,3.5204193303025053,0.39,0.0025700511354388614,0.0026680107218440855,8.0,0.0,30.65,70.53685207038941,27.67,46.67527289689907,22.58,45.947835639995056,43.83,86.17494473453407,27.69,58.55112210709542,45.69,73.50927764575027,15.85,46.48104452354745,33.24,68.5132279198696,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::238::validation,1.0,1,0,100.0,1.038115408265248,2.03246481035138
239,OCSLab_Car,flooding,1,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2150,2250,100.0,22.0,4.351978225788787,0.07,0.0009737376010779178,0.001639757359068129,8.0,0.0,62.27,95.30706741894852,45.01,54.11977365067227,39.49,61.356253959967276,65.93,95.68492619007448,47.58,72.30438160996884,65.46,75.86071710707722,24.02,56.04283718728022,55.05,78.41471481807478,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::239::validation,0.8936256597645148,1,0,100.0,1.6839810573935712,2.039984626637491
240,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2200,2300,100.0,23.0,4.355301606141541,0.06,0.0005485048197736644,0.0008466925881141991,8.0,0.0,66.4,96.3231021095147,47.58,55.41898230750904,35.84,58.289402124228374,63.4,92.03944806440335,46.47,68.80239167354578,62.48,72.52964635237097,26.34,56.48508121619371,52.37,71.27084326707521,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::240::validation,0.19894437677628907,0,0,100.0,1.5436346481493641,2.04257814906675
241,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2250,2350,100.0,22.0,4.362110141953149,0.06,0.0005446250992591935,0.0008418941375185635,8.0,0.0,58.26,92.56193818195467,46.19,54.288432469541796,27.6,45.13269325001556,65.56,94.19546910547237,44.51,70.48340159214793,64.83,74.56675599756234,26.53,56.290222063871795,49.21,68.35221942263469,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::241::validation,0.22777101096224117,0,0,100.0,1.5458204053454605,2.0334390462106944
242,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2300,2400,100.0,22.0,4.355114042206362,0.07,0.0008678677106144452,0.001505308420420947,8.0,0.0,56.88,92.12266604913256,43.88,52.432676834203306,33.66,50.04961937917211,67.03,94.06970341188496,49.29,75.13804562270703,65.57,74.98363221397054,29.95,61.24465282781837,40.35,63.9567627385877,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::242::validation,0.8968737312220869,1,0,100.0,1.734488640977964,2.042804028605195
243,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2350,2450,100.0,22.0,4.263956031714315,0.08,0.0011138482527299361,0.0017938287374807851,8.0,0.0,63.32,95.32794763341965,45.8,52.676370414067065,39.68,55.96192991668532,58.27,89.85542331990875,53.6,77.77313160725882,64.95,69.67242998489432,31.14,61.79320674637302,41.35,64.37691744717202,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::243::validation,0.9882257409663012,1,0,100.0,1.6104771207452764,2.052602479933059
244,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2400,2500,100.0,21.0,4.254437286918511,0.08,0.0008247597048981021,0.001394713413884773,8.0,0.0,62.15,95.76903205107588,43.85,51.68875603068814,32.25,52.12012567137574,56.81,92.09307194355067,50.31,77.44813684008157,65.98,68.93445872711267,28.93,59.022072989687516,42.78,61.147130758523744,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::244::validation,0.9642712139667072,1,0,100.0,1.6910522113891053,2.0440395747655793
245,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2450,2550,100.0,23.0,4.395301606141541,0.06,0.0005636961773188427,0.0008875071494086694,8.0,0.0,58.31,89.35543576078626,45.18,53.88754587100808,29.67,47.540099915755334,65.93,95.89966162609751,45.69,72.469813715781,64.79,74.46412491931937,28.28,58.50539804154827,41.71,64.2344603775886,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::245::validation,0.46691027202598456,0,0,100.0,1.5744395840866006,2.0371898993029522
246,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2500,2600,100.0,22.0,4.32775273112135,0.06,0.0005599513198390151,0.0008636095255532754,8.0,0.0,66.56,93.48500628443045,46.11,54.93266696602304,34.32,50.38072647352359,65.88,92.1000846905148,47.48,71.91710227755287,62.1,72.32019081833234,29.81,59.12117979201701,50.66,76.45419805347512,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::246::validation,0.23995127892813642,0,0,100.0,1.5422911825806185,2.0449863459726476
247,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2550,2650,100.0,20.0,4.284107451358232,0.06,0.0005471923134543679,0.0008550206699744858,8.0,0.0,68.0,97.02731574149621,45.35,54.19711708199984,36.79,54.466374030221615,62.38,90.13542921626323,46.45,71.09562222809504,61.68,71.42812891291497,28.86,59.42020195186145,48.31,68.1823576887746,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::247::validation,0.41291108404384896,0,0,100.0,1.5625568678404338,2.0463224600376804
248,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2600,2700,100.0,21.0,4.311656326378424,0.06,0.0005466552695842704,0.0008498506883461407,8.0,0.0,63.84,96.75016485774069,44.79,52.98779010300392,34.87,56.06400895405179,64.67,94.07199955353344,44.95,70.77448339620715,64.51,73.99385042015317,23.91,54.347602523018445,45.38,65.05240656578357,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::248::validation,0.1218026796589525,0,0,100.0,1.5546344853822827,2.0349409109660943
249,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2650,2750,100.0,23.0,4.401111487250608,0.06,0.0005592312475647589,0.0008879407161492538,8.0,0.0,65.01,96.44153617606888,43.94,53.470705998705505,35.4,59.25419816350568,64.23,92.56552868103762,46.06,71.4975272299679,61.33,72.4582714394982,25.09,56.50116724457999,45.27,72.90704424128029,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::249::validation,0.07226958993097848,0,0,100.0,1.587785253829502,2.0389802686351124
250,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2700,2800,100.0,22.0,4.362110141953149,0.06,0.0005509082717124862,0.0008760216601962599,8.0,0.0,65.65,96.00524725242886,46.7,55.17019122678478,35.37,56.039388826074834,65.74,92.12726198037147,45.43,68.4226943345554,60.21,72.71166275089574,27.4,58.52076554523189,48.23,74.0340266364055,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::250::validation,0.13317092976045472,0,0,100.0,1.5901378052200335,2.0432472765564884
251,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2750,2850,100.0,20.0,4.238297570249165,0.06,0.0005487673210375236,0.0008554661120099965,8.0,0.0,61.11,94.62059976559014,46.53,54.67201386449927,31.97,48.44697204160441,65.84,93.82160945112804,51.5,75.42433294368601,65.15,74.66115120998336,27.56,56.0584195282029,53.99,70.8295835085877,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::251::validation,0.3926106374340235,0,0,100.0,1.5588839209825698,2.040882049397582
252,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2800,2900,100.0,23.0,4.401111487250608,0.06,0.0005374243765166311,0.0008500152314860472,8.0,0.0,57.57,92.21325880804778,44.9,53.87104973916881,30.21,47.84481058589322,65.47,94.26658527813555,50.64,78.82252469947915,64.59,74.30331015506644,26.54,56.19171113251492,45.96,64.79396885513343,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::252::validation,0.1270807957775071,0,0,100.0,1.581643272960972,2.0377695845787995
253,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2850,2950,100.0,23.0,4.401111487250608,0.06,0.0005526061009879064,0.0008900529974256022,8.0,0.0,59.11,93.44280550154731,43.93,53.42738155665127,33.29,52.623434893590904,64.22,92.55826057138282,45.21,71.83248499112361,62.72,71.9712553732391,25.45,56.58540006043961,39.6,64.1003900144141,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::253::validation,0.13317092976045472,0,0,100.0,1.6106434315346967,2.0377936911365895
254,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2900,3000,100.0,20.0,4.238297570249165,0.06,0.0005716169723356613,0.0009185449172613107,8.0,0.0,55.92,89.30248372805764,45.96,54.1093189755702,40.0,61.01475231450178,64.61,92.12457815371529,45.7,68.25518295338458,63.86,71.51517601180885,25.97,56.80958633892699,47.54,70.62073633147705,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::254::validation,0.48112058465286234,0,0,100.0,1.6069209886947529,2.0475370916244997
255,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,2950,3050,100.0,21.0,4.32310879665569,0.06,0.0005430308255282315,0.0008677444978413859,8.0,0.0,57.53,91.02543106187413,44.79,52.987790103003924,34.59,58.79780523114787,65.93,94.04012494674812,43.72,67.6236763271563,66.67,73.47735093210697,26.74,57.234538523517415,48.85,67.58659260533852,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::255::validation,0.11246447421843281,0,0,100.0,1.597962507993508,2.0406153702582337
256,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3000,3100,100.0,23.0,4.401111487250608,0.06,0.0005178090297814572,0.0008377473341415585,8.0,0.0,59.99,91.55156962062419,45.82,54.490619376182536,29.33,50.05677876172217,65.48,94.27390731268116,46.74,71.34922844712479,65.27,74.41570465970204,25.98,56.37818372384836,38.95,59.05156644831702,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::256::validation,0.38367844092570036,0,0,100.0,1.6178661786353028,2.0311066376965314
257,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3050,3150,100.0,22.0,4.339205201398617,0.06,0.0005632530559193004,0.0009157691968312205,8.0,0.0,61.8,90.65230278376826,46.61,55.19345885157044,32.7,49.008060561503555,65.46,92.36010177560438,47.77,72.14885376774879,61.91,72.46710909095243,28.18,58.5092095314917,36.21,57.55020330111788,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::257::validation,0.46691027202598456,0,0,100.0,1.6258545983065698,2.038299187170784
258,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3100,3200,100.0,20.0,4.284107451358232,0.06,0.0005450296883631234,0.0008694529643248629,8.0,0.0,65.86,95.08059949327203,44.02,53.76243670073,35.03,51.30486429179986,62.39,90.14298586135253,43.2,68.3172013478304,61.89,71.74174447279631,29.49,59.111334784455664,40.72,58.093042612691576,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::258::validation,0.5797807551766139,0,1,100.0,1.5952367139840666,2.0432162111250767
259,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3150,3250,100.0,21.0,4.300203856101157,0.06,0.0005457762515906131,0.0008678623615180487,8.0,0.0,64.73,96.34249892960013,44.78,52.972177602964365,34.61,53.44902150647849,64.96,93.91665666962385,47.59,71.87351320201344,65.58,74.23788520694808,26.52,56.47167077393762,46.79,67.84073923535918,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::259::validation,0.011368250101502234,0,0,100.0,1.5901402247688976,2.039048582697797
260,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3200,3300,100.0,23.0,4.401111487250607,0.06,0.0005612325186681266,0.0009181456309118176,8.0,0.0,64.59,95.66505056706968,44.29,53.297522456489475,36.05,58.491089064916544,66.77,94.25124455411716,49.07,74.59829153539644,64.34,74.91798448970714,24.67,56.56041990650352,49.64,75.53972729630415,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::260::validation,0.060495330897279743,0,0,100.0,1.6359422599895415,2.0374262874326097
261,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3250,3350,100.0,22.0,4.362110141953149,0.06,0.0005527048399954131,0.0009043151363567042,8.0,0.0,67.5,96.89009237274986,46.13,54.94390867057058,36.15,59.682388524589065,65.47,92.30248696541172,42.81,67.92697475966378,59.99,72.3547503623639,25.26,56.58809415415932,48.6,71.8111411968923,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::261::validation,0.11693057247259439,0,0,100.0,1.636159908070103,2.038295730713668
262,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3300,3400,100.0,20.0,4.238297570249166,0.06,0.0005473440343683416,0.0008776609142682137,8.0,0.0,70.23,100.83896617875453,47.19,54.826397838997224,31.76,52.20749371498311,64.63,92.13920501067936,46.69,71.06021319979276,62.38,71.7314129234884,27.35,56.55870843645567,47.32,66.87299604474141,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::262::validation,0.5631343889565571,0,1,100.0,1.603487488072437,2.0360687548832455
263,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3350,3450,100.0,23.0,4.401111487250608,0.06,0.0005368199011292121,0.0008778564050659904,8.0,0.0,64.28,97.36951062832759,45.85,54.463634656530225,28.52,45.97966507055048,65.47,94.26658527813555,52.38,78.6953340421146,65.2,73.92333866919161,26.73,56.356695254423855,44.61,65.45699275096588,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::263::validation,0.22289890377588306,0,0,100.0,1.6352873057278587,2.032050403397288
264,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3400,3500,100.0,23.0,4.401111487250608,0.06,0.0005179077687889639,0.00085590830866856,8.0,0.0,54.98,91.00241535256082,44.27,53.27229204755508,31.88,49.44639117266294,65.46,94.25968597443978,50.35,76.47095853982741,63.96,73.9359073792971,26.34,56.47073932577827,43.48,66.13644683531162,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::264::validation,0.10109622411693057,0,0,100.0,1.6526237056575561,2.0398555767505617
265,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3450,3550,100.0,20.0,4.238297570249166,0.06,0.0005715856648454762,0.00093859811942448,8.0,0.0,60.89,95.31158324149276,44.65,53.625250582165116,37.84,56.69051419770331,64.58,92.10300537984632,47.54,71.38997408600173,61.98,71.8011114120109,26.51,56.906501386045505,48.86,69.41527497604544,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::265::validation,0.31790499390986604,0,0,100.0,1.6420924019951066,2.046406122508196
266,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3500,3600,100.0,21.0,4.32310879665569,0.06,0.0005415762313688644,0.0008882242365879254,8.0,0.0,62.59,95.51315040349157,44.43,53.12179496214337,36.72,59.34746498377163,63.68,92.17362746469296,44.65,68.99701080481674,62.48,71.57101089128196,28.32,59.741255427049744,53.38,71.57887677241102,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::266::validation,0.3101908241981324,0,0,100.0,1.6400693846432444,2.046964763617631
267,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3550,3650,100.0,23.0,4.401111487250607,0.06,0.0005165061565360638,0.0008663735366507448,8.0,0.0,57.37,90.22723036866421,45.86,54.484496877552246,32.6,56.643093135880214,65.49,94.28069738817166,43.32,68.61062308418427,63.92,73.74777013578107,25.98,56.68950167359033,50.67,71.97847664406353,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::267::validation,0.17783191230207065,0,0,100.0,1.6773698596183004,2.0396688965334735
268,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3600,3700,100.0,22.0,4.350657671675883,0.06,0.0005647461823742799,0.0009461494312158912,8.0,0.0,61.46,92.05459467077134,46.13,54.94390867057058,31.83,51.243546910806245,65.48,92.30942313761905,47.88,73.91350079653918,61.67,71.82924961323208,26.07,56.636075958703216,42.13,66.02494301398525,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::268::validation,0.09825416159155502,0,0,100.0,1.6753504235968744,2.03791303379227
269,OCSLab_Car,attack_free,0,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,3650,3750,100.0,20.0,4.284107451358231,0.06,0.0005222306107029771,0.0008858994200831796,8.0,0.0,62.4,92.55625316530482,45.02,53.831213993370056,33.27,49.11778802022745,63.69,90.17113673454494,48.18,73.96950452720364,61.33,71.6177429133312,29.5,59.36960501805617,41.69,60.15292095983369,2,validation,DoS_dataset.csv,OCSLab_Car,OCSLab_Car::DoS_dataset.csv::269::validation,0.5217214778725132,0,0,100.0,1.696372647551282,2.0451722030461874
