event_id,gnn_campaign_score
EVT-KIA-077766,0.9738938
EVT-KIA-077767,0.97562057
EVT-KIA-077768,0.9738522
EVT-KIA-077769,0.97524875
EVT-KIA-077770,0.97764915
EVT-KIA-077771,0.9773097
EVT-KIA-077772,0.97353077
EVT-KIA-077773,0.9735327
EVT-KIA-077774,0.9745107
EVT-KIA-077775,0.9762842
EVT-KIA-077776,0.97297937
EVT-KIA-077777,0.9735467
EVT-KIA-077778,0.9745138
EVT-KIA-077779,0.972531
EVT-KIA-077780,0.9724644
EVT-KIA-077781,0.97351813
EVT-KIA-077782,0.97216743
EVT-KIA-077783,0.9756085
EVT-KIA-077784,0.9733517
EVT-KIA-077785,0.97475183
EVT-KIA-077786,0.9718741
EVT-KIA-077787,0.970769
EVT-KIA-077788,0.97281003
EVT-KIA-077789,0.971428
EVT-KIA-077790,0.9741489
EVT-KIA-077791,0.9732304
EVT-KIA-077792,0.9747832
EVT-KIA-077793,0.97758126
EVT-KIA-077794,0.97471094
EVT-KIA-077795,0.971466
EVT-KIA-077796,0.9711189
EVT-KIA-077797,0.96821266
EVT-KIA-077798,0.9707563
EVT-KIA-077799,0.9679827
EVT-KIA-077800,0.96989083
EVT-KIA-077801,0.9741511
EVT-KIA-077802,0.97226083
EVT-KIA-077803,0.9712484
EVT-KIA-077804,0.9733088
EVT-KIA-077805,0.97386974
EVT-KIA-077806,0.9747866
EVT-KIA-077807,0.97538984
EVT-KIA-077808,0.97306764
EVT-KIA-077809,0.97177356
EVT-KIA-077810,0.97131234
EVT-KIA-077811,0.9716495
EVT-KIA-077812,0.9761126
EVT-KIA-077813,0.9745412
EVT-KIA-077814,0.97216445
EVT-KIA-077815,0.9722554
EVT-KIA-077816,0.97536963
EVT-KIA-077817,0.97269213
EVT-KIA-077818,0.9715039
EVT-KIA-077819,0.9741691
EVT-KIA-077820,0.97667843
EVT-KIA-077821,0.9737224
EVT-KIA-077822,0.9754041
EVT-KIA-077823,0.97538924
EVT-KIA-077824,0.9683229
EVT-KIA-077825,0.97263825
EVT-KIA-077826,0.97640675
EVT-KIA-077827,0.9771244
EVT-KIA-077828,0.97641903
EVT-KIA-077829,0.9729801
EVT-KIA-077830,0.9664855
EVT-KIA-077831,0.9714164
EVT-KIA-077832,0.9728449
EVT-KIA-077833,0.97624785
EVT-KIA-077834,0.976187
EVT-KIA-077835,0.97471595
EVT-KIA-077836,0.97467417
EVT-KIA-077837,0.97535354
EVT-KIA-077838,0.9742822
EVT-KIA-077839,0.9728811
EVT-KIA-077840,0.97440886
EVT-KIA-077841,0.9752734
EVT-KIA-077842,0.97474504
EVT-KIA-077843,0.9713876
EVT-KIA-077844,0.974163
EVT-KIA-077845,0.9725652
EVT-KIA-077846,0.9728607
EVT-KIA-077847,0.9749774
EVT-KIA-077848,0.9727622
EVT-KIA-077849,0.9741488
EVT-KIA-077850,0.9729892
EVT-KIA-077851,0.9724673
EVT-KIA-077852,0.9733247
EVT-KIA-077853,0.9726944
EVT-KIA-077854,0.9715727
EVT-KIA-077855,0.96890163
EVT-KIA-077856,0.96466756
EVT-KIA-077857,0.96731526
EVT-KIA-077858,0.966519
EVT-KIA-077859,0.96921265
EVT-KIA-077860,0.9706498
EVT-KIA-077861,0.9723776
EVT-KIA-077862,0.9744393
EVT-KIA-077863,0.9757544
EVT-KIA-077864,0.97152215
EVT-KIA-077865,0.9695468
EVT-KIA-077866,0.9690888
EVT-KIA-077867,0.97000915
EVT-KIA-077868,0.9731269
EVT-KIA-077869,0.9729987
EVT-KIA-077870,0.9744347
EVT-KIA-077871,0.9724315
EVT-KIA-077872,0.96749175
EVT-KIA-077873,0.97113556
EVT-KIA-077874,0.9749357
EVT-KIA-077875,0.97483474
EVT-KIA-077876,0.9740658
EVT-KIA-077877,0.97552085
EVT-KIA-077878,0.9759015
EVT-KIA-077879,0.9755223
EVT-KIA-077880,0.9745466
EVT-KIA-077881,0.97116154
EVT-KIA-077882,0.9729973
EVT-KIA-077883,0.973905
EVT-KIA-077884,0.9735725
EVT-KIA-077885,0.9745677
EVT-KIA-077886,0.9756645
EVT-KIA-077887,0.9763678
EVT-KIA-077888,0.9713703
EVT-KIA-077889,0.9701647
EVT-KIA-077890,0.9715803
EVT-KIA-077891,0.9719757
EVT-KIA-077892,0.9738488
EVT-KIA-077893,0.9730376
EVT-KIA-077894,0.972696
EVT-KIA-077895,0.9734788
EVT-KIA-077896,0.9749781
EVT-KIA-077897,0.9753846
EVT-KIA-077898,0.9736013
EVT-KIA-077899,0.97247416
EVT-KIA-077900,0.9734553
EVT-KIA-077901,0.97521406
EVT-KIA-077902,0.9724277
EVT-KIA-077903,0.97421986
EVT-KIA-077904,0.9737224
EVT-KIA-077905,0.97269285
EVT-KIA-077906,0.97232866
EVT-KIA-077907,0.9755961
EVT-KIA-077908,0.9768081
EVT-KIA-077909,0.97515196
EVT-KIA-077910,0.9699451
EVT-KIA-077911,0.9671264
EVT-KIA-077912,0.9699304
EVT-KIA-077913,0.9716529
EVT-KIA-077914,0.970918
EVT-KIA-077915,0.9657769
EVT-KIA-077916,0.96769595
EVT-KIA-077917,0.9745516
EVT-KIA-077918,0.976113
EVT-KIA-077919,0.9716139
EVT-KIA-077920,0.97487825
EVT-KIA-077921,0.9740131
EVT-KIA-077922,0.9734441
EVT-KIA-077923,0.9715325
EVT-KIA-077924,0.9737476
EVT-KIA-077925,0.9751974
EVT-KIA-077926,0.9730069
EVT-KIA-077927,0.9716645
EVT-KIA-077928,0.9720837
EVT-KIA-077929,0.97053427
EVT-KIA-077930,0.97029907
EVT-KIA-077931,0.973924
EVT-KIA-077932,0.97133696
EVT-KIA-077933,0.96762276
EVT-KIA-077934,0.97028714
EVT-KIA-077935,0.97184
EVT-KIA-077936,0.9690852
EVT-KIA-077937,0.9725113
EVT-KIA-077938,0.9738096
EVT-KIA-077939,0.9763209
EVT-KIA-077940,0.9759686
EVT-KIA-077941,0.9746027
EVT-KIA-077942,0.97020894
EVT-KIA-077943,0.97273546
EVT-KIA-077944,0.9721014
EVT-KIA-077945,0.9718279
EVT-KIA-077946,0.9700705
EVT-KIA-077947,0.97302645
EVT-KIA-077948,0.9741088
EVT-KIA-077949,0.9760113
EVT-KIA-077950,0.97417974
EVT-KIA-077951,0.97265446
EVT-KIA-077952,0.9747806
EVT-KIA-077953,0.97395283
EVT-KIA-077954,0.973096
EVT-KIA-077955,0.97059447
EVT-KIA-077956,0.97507745
EVT-KIA-077957,0.97166765
EVT-KIA-077958,0.9699762
EVT-KIA-077959,0.9681538
EVT-KIA-077960,0.96734715
EVT-KIA-077961,0.97023904
EVT-KIA-077962,0.9751942
EVT-KIA-077963,0.9745687
EVT-KIA-077964,0.97455615
EVT-KIA-077965,0.97376096
EVT-KIA-077966,0.9674599
EVT-KIA-077967,0.96425116
EVT-KIA-077968,0.9638404
EVT-KIA-077969,0.9666012
EVT-KIA-077970,0.9711329
EVT-KIA-077971,0.9707243
EVT-KIA-077972,0.9763342
EVT-KIA-077973,0.9744494
EVT-KIA-077974,0.97210366
EVT-KIA-077975,0.9756031
EVT-KIA-077976,0.97619164
EVT-KIA-077977,0.97451156
EVT-KIA-077978,0.9736974
EVT-KIA-077979,0.9746757
EVT-KIA-077980,0.97186995
EVT-KIA-077981,0.97049767
EVT-KIA-077982,0.9747353
EVT-KIA-077983,0.97234374
EVT-KIA-077984,0.9706039
EVT-KIA-077985,0.9721029
EVT-KIA-077986,0.97379375
EVT-KIA-077987,0.97310466
EVT-KIA-077988,0.97509766
EVT-KIA-077989,0.9720091
EVT-KIA-077990,0.97617584
EVT-KIA-077991,0.97485954
EVT-KIA-077992,0.97088957
EVT-KIA-077993,0.9701644
EVT-KIA-077994,0.9719024
EVT-KIA-077995,0.9750177
EVT-KIA-077996,0.97578055
EVT-KIA-077997,0.9740146
EVT-KIA-077998,0.97354114
EVT-KIA-077999,0.97177833
EVT-KIA-078000,0.9772675
EVT-KIA-078001,0.97583836
EVT-KIA-078002,0.97475195
EVT-KIA-078003,0.97224236
EVT-KIA-078004,0.9730979
EVT-KIA-078005,0.97112423
EVT-KIA-078006,0.968311
EVT-KIA-078007,0.97585946
EVT-KIA-078008,0.97582054
EVT-KIA-078009,0.97264093
EVT-KIA-078010,0.97382617
EVT-KIA-078011,0.97296745
EVT-KIA-078012,0.9682254
EVT-KIA-078013,0.9722454
EVT-KIA-078014,0.97345597
EVT-KIA-078015,0.97317696
EVT-KIA-078016,0.97579217
EVT-KIA-078017,0.973698
EVT-KIA-078018,0.9730419
EVT-KIA-078019,0.9743367
EVT-KIA-078020,0.9754208
EVT-KIA-078021,0.9732656
EVT-KIA-078022,0.9715901
EVT-KIA-078023,0.97187716
EVT-KIA-078024,0.9701403
EVT-KIA-078025,0.9700714
EVT-KIA-078026,0.97032344
EVT-KIA-078027,0.9687006
EVT-KIA-078028,0.96966785
EVT-KIA-078029,0.97142744
EVT-KIA-078030,0.97500163
EVT-KIA-078031,0.9733011
EVT-KIA-078032,0.9740945
EVT-KIA-078033,0.9759966
EVT-KIA-078034,0.9756232
EVT-KIA-078035,0.9735141
EVT-KIA-078036,0.97102207
EVT-KIA-078037,0.9714608
EVT-KIA-078038,0.9738531
EVT-KIA-078039,0.9734387
EVT-KIA-078040,0.97304934
EVT-KIA-078041,0.9760317
EVT-KIA-078042,0.97637194
EVT-KIA-078043,0.97409195
EVT-KIA-078044,0.97545177
EVT-KIA-078045,0.9768788
EVT-KIA-078046,0.97536373
EVT-KIA-078047,0.975203
EVT-KIA-078048,0.97531545
EVT-KIA-078049,0.9764247
EVT-KIA-078050,0.97499317
EVT-KIA-078051,0.97372425
EVT-KIA-078052,0.9767754
EVT-KIA-078053,0.97472405
EVT-KIA-078054,0.9747882
EVT-KIA-078055,0.97509116
EVT-KIA-078056,0.9734904
EVT-KIA-078057,0.9742013
EVT-KIA-078058,0.9746755
EVT-KIA-078059,0.9710862
EVT-KIA-078060,0.97306484
EVT-KIA-078061,0.97279793
EVT-KIA-078062,0.97251445
EVT-KIA-078063,0.9752332
EVT-KIA-078064,0.97435635
EVT-KIA-078065,0.97516066
EVT-KIA-078066,0.97553104
EVT-KIA-078067,0.97677636
EVT-KIA-078068,0.97535366
EVT-KIA-078069,0.9741402
EVT-KIA-078070,0.97549397
EVT-KIA-078071,0.97441137
EVT-KIA-078072,0.9730376
EVT-KIA-078073,0.97192895
EVT-KIA-078074,0.9742192
EVT-KIA-078075,0.97497797
EVT-KIA-078076,0.9720801
EVT-KIA-078077,0.9739024
EVT-KIA-078078,0.9766424
EVT-KIA-078079,0.97588617
EVT-KIA-078080,0.9744125
EVT-KIA-078081,0.9733565
EVT-KIA-078082,0.9696596
EVT-KIA-078083,0.9711934
EVT-KIA-078084,0.96983767
EVT-KIA-078085,0.97099775
EVT-KIA-078086,0.9718748
EVT-KIA-078087,0.972058
EVT-KIA-078088,0.9733655
EVT-KIA-078089,0.97532606
EVT-KIA-078090,0.97443604
EVT-KIA-078091,0.97337
EVT-KIA-078092,0.97406715
EVT-KIA-078093,0.9747764
EVT-KIA-078094,0.9730949
EVT-KIA-078095,0.972059
EVT-KIA-078096,0.9755297
EVT-KIA-078097,0.9765337
EVT-KIA-078098,0.9767323
EVT-KIA-078099,0.9771741
EVT-KIA-078100,0.9753608
EVT-KIA-078101,0.9744271
EVT-KIA-078102,0.9747575
EVT-KIA-078103,0.9762901
EVT-KIA-078104,0.9737717
EVT-KIA-078105,0.9746241
EVT-KIA-078106,0.97478414
EVT-KIA-078107,0.97554535
EVT-KIA-078108,0.9754906
EVT-KIA-078109,0.9732136
EVT-KIA-078110,0.9753339
EVT-KIA-078111,0.9751661
EVT-KIA-078112,0.97337735
EVT-KIA-078113,0.97501504
EVT-KIA-078114,0.97612214
EVT-KIA-078115,0.976153
EVT-KIA-078116,0.97415584
EVT-KIA-078117,0.9704836
EVT-KIA-078118,0.9728564
EVT-KIA-078119,0.9741659
EVT-KIA-078120,0.9737289
EVT-KIA-078121,0.97705746
EVT-KIA-078122,0.97539335
EVT-KIA-078123,0.9742802
EVT-KIA-078124,0.9745334
EVT-KIA-078125,0.9750039
EVT-KIA-078126,0.97570485
EVT-KIA-078127,0.9761144
EVT-KIA-078128,0.97411996
EVT-KIA-078129,0.97251827
EVT-KIA-078130,0.9731541
EVT-KIA-078131,0.97436255
EVT-KIA-078132,0.97040606
EVT-KIA-078133,0.9712738
EVT-KIA-078134,0.9728757
EVT-KIA-078135,0.97323936
EVT-KIA-078136,0.9731241
EVT-KIA-078137,0.97075146
EVT-KIA-078138,0.97298753
EVT-KIA-078139,0.9748573
EVT-KIA-078140,0.9707271
EVT-KIA-078141,0.9669653
EVT-KIA-078142,0.9717075
EVT-KIA-078143,0.97250915
EVT-KIA-078144,0.9707902
EVT-KIA-078145,0.96960014
EVT-KIA-078146,0.9746104
EVT-KIA-078147,0.97534466
EVT-KIA-078148,0.9764727
EVT-KIA-078149,0.9752887
EVT-KIA-078150,0.9753136
EVT-KIA-078151,0.9746286
EVT-KIA-078152,0.9760257
EVT-KIA-078153,0.97655004
EVT-KIA-078154,0.9719293
EVT-KIA-078155,0.9739543
EVT-KIA-078156,0.9755191
EVT-KIA-078157,0.97433597
EVT-KIA-078158,0.9736258
EVT-KIA-078159,0.97353756
EVT-KIA-078160,0.9718748
EVT-KIA-078161,0.9763098
EVT-KIA-078162,0.9759662
EVT-KIA-078163,0.97501105
EVT-KIA-078164,0.97273976
EVT-KIA-078165,0.9733487
EVT-KIA-078166,0.9767001
EVT-KIA-078167,0.976527
EVT-KIA-078168,0.9766183
EVT-KIA-078169,0.9742062
EVT-KIA-078170,0.97621244
EVT-KIA-078171,0.97639936
EVT-KIA-078172,0.97652423
EVT-KIA-078173,0.97460926
EVT-KIA-078174,0.973762
EVT-KIA-078175,0.97499394
EVT-KIA-078176,0.9768391
EVT-KIA-078177,0.9744986
EVT-KIA-078178,0.97580916
EVT-KIA-078179,0.9748078
EVT-KIA-078180,0.9752006
EVT-KIA-078181,0.97031635
EVT-KIA-078182,0.97285235
EVT-KIA-078183,0.97692424
EVT-KIA-078184,0.97403085
EVT-KIA-078185,0.9741044
EVT-KIA-078186,0.96688855
EVT-KIA-078187,0.9650986
EVT-KIA-078188,0.9723891
EVT-KIA-078189,0.97526985
EVT-KIA-078190,0.9764189
EVT-KIA-078191,0.97592837
EVT-KIA-078192,0.9743255
EVT-KIA-078193,0.97495323
EVT-KIA-078194,0.9739431
EVT-KIA-078195,0.97350436
EVT-KIA-078196,0.9737583
EVT-KIA-078197,0.9740713
EVT-KIA-078198,0.96917343
EVT-KIA-078199,0.97099787
EVT-KIA-078200,0.96810156
EVT-KIA-078201,0.96733797
EVT-KIA-078202,0.97033036
EVT-KIA-078203,0.97493696
EVT-KIA-078204,0.9738047
EVT-KIA-078205,0.9734027
EVT-KIA-078206,0.97414196
EVT-KIA-078207,0.97431505
EVT-KIA-078208,0.97186196
EVT-KIA-078209,0.9729787
EVT-KIA-078210,0.9725543
EVT-KIA-078211,0.97362477
EVT-KIA-078212,0.97297734
EVT-KIA-078213,0.9710028
EVT-KIA-078214,0.97155905
EVT-KIA-078215,0.97188413
EVT-KIA-078216,0.97132134
EVT-KIA-078217,0.97431594
EVT-KIA-078218,0.9715798
EVT-KIA-078219,0.9717329
EVT-KIA-078220,0.97642493
EVT-KIA-078221,0.97370523
EVT-KIA-078222,0.9726987
EVT-KIA-078223,0.976391
EVT-KIA-078224,0.97234005
EVT-KIA-078225,0.9738545
EVT-KIA-078226,0.97558856
EVT-KIA-078227,0.9723488
EVT-KIA-078228,0.97417986
EVT-KIA-078229,0.97339576
EVT-KIA-078230,0.9747269
EVT-KIA-078231,0.9745939
EVT-KIA-078232,0.97262347
EVT-KIA-078233,0.97413313
EVT-KIA-078234,0.9737994
EVT-KIA-078235,0.97465265
EVT-KIA-078236,0.976067
EVT-KIA-078237,0.9750939
EVT-KIA-078238,0.9755157
EVT-KIA-078239,0.9748232
EVT-KIA-078240,0.973993
EVT-KIA-078241,0.9727303
EVT-KIA-078242,0.97373116
EVT-KIA-078243,0.9747209
EVT-KIA-078244,0.9772624
EVT-KIA-078245,0.9762614
EVT-KIA-078246,0.97504514
EVT-KIA-078247,0.97454166
EVT-KIA-078248,0.97140414
EVT-KIA-078249,0.97056174
EVT-KIA-078250,0.9724956
EVT-KIA-078251,0.9746684
EVT-KIA-078252,0.97366536
EVT-KIA-078253,0.97281307
EVT-KIA-078254,0.9714186
EVT-KIA-078255,0.9725453
EVT-KIA-078256,0.96703446
EVT-KIA-078257,0.96631014
EVT-KIA-078258,0.96866333
EVT-KIA-078259,0.96645653
EVT-KIA-078260,0.9729532
EVT-KIA-078261,0.97486883
EVT-KIA-078262,0.9742066
EVT-KIA-078263,0.97287357
EVT-KIA-078264,0.97345364
EVT-KIA-078265,0.9731607
EVT-KIA-078266,0.97381955
EVT-KIA-078267,0.9742809
EVT-KIA-078268,0.97486556
EVT-KIA-078269,0.9767935
EVT-KIA-078270,0.9754023
EVT-KIA-078271,0.97665274
EVT-KIA-078272,0.97497344
EVT-KIA-078273,0.97207886
EVT-KIA-078274,0.9738453
EVT-KIA-078275,0.97593486
EVT-KIA-078276,0.9745213
EVT-KIA-078277,0.9728358
EVT-KIA-078278,0.97441125
EVT-KIA-078279,0.97582495
EVT-KIA-078280,0.9715531
EVT-KIA-078281,0.9687468
EVT-KIA-078282,0.9743178
EVT-KIA-078283,0.97191215
EVT-KIA-078284,0.9697992
EVT-KIA-078285,0.9710352
EVT-KIA-078286,0.973663
EVT-KIA-078287,0.9739105
EVT-KIA-078288,0.976189
EVT-KIA-078289,0.9748824
EVT-KIA-078290,0.97310805
EVT-KIA-078291,0.97099876
EVT-KIA-078292,0.97073025
EVT-KIA-078293,0.9737681
EVT-KIA-078294,0.9746128
EVT-KIA-078295,0.9746401
EVT-KIA-078296,0.9738535
EVT-KIA-078297,0.97438395
EVT-KIA-078298,0.97501165
EVT-KIA-078299,0.97476983
EVT-KIA-078300,0.97294766
EVT-KIA-078301,0.9715584
EVT-KIA-078302,0.97382224
EVT-KIA-078303,0.9726375
EVT-KIA-078304,0.97235423
EVT-KIA-078305,0.9770797
EVT-KIA-078306,0.97532505
EVT-KIA-078307,0.97398096
EVT-KIA-078308,0.9724711
EVT-KIA-078309,0.9730315
EVT-KIA-078310,0.9743741
EVT-KIA-078311,0.9758548
EVT-KIA-078312,0.968402
EVT-KIA-078313,0.96910334
EVT-KIA-078314,0.96730375
EVT-KIA-078315,0.97044396
EVT-KIA-078316,0.970044
EVT-KIA-078317,0.97137153
EVT-KIA-078318,0.97056645
EVT-KIA-078319,0.97590613
EVT-KIA-078320,0.9771129
EVT-KIA-078321,0.97311395
EVT-KIA-078322,0.97296506
EVT-KIA-078323,0.9744255
EVT-KIA-078324,0.9753915
EVT-KIA-078325,0.9743376
EVT-KIA-078326,0.9751828
EVT-KIA-078327,0.9765935
EVT-KIA-078328,0.9757721
EVT-KIA-078329,0.97466415
EVT-KIA-078330,0.9714788
EVT-KIA-078331,0.9737534
EVT-KIA-078332,0.976453
EVT-KIA-078333,0.9746995
EVT-KIA-078334,0.97261196
EVT-KIA-078335,0.9746821
EVT-KIA-078336,0.972015
EVT-KIA-078337,0.97166145
EVT-KIA-078338,0.97436607
EVT-KIA-078339,0.9742863
EVT-KIA-078340,0.9739541
EVT-KIA-078341,0.9736916
EVT-KIA-078342,0.9756209
EVT-KIA-078343,0.9767644
EVT-KIA-078344,0.9736843
EVT-KIA-078345,0.97339714
EVT-KIA-078346,0.97306967
EVT-KIA-078347,0.9755381
EVT-KIA-078348,0.9732193
EVT-KIA-078349,0.97400403
EVT-KIA-078350,0.9741468
EVT-KIA-078351,0.9702602
EVT-KIA-078352,0.9712606
EVT-KIA-078353,0.9744065
EVT-KIA-078354,0.9767047
EVT-KIA-078355,0.9760508
EVT-KIA-078356,0.9761377
EVT-KIA-078357,0.97601014
EVT-KIA-078358,0.97154397
EVT-KIA-078359,0.9711246
EVT-KIA-078360,0.97419316
EVT-KIA-078361,0.9762418
EVT-KIA-078362,0.9773506
EVT-KIA-078363,0.97398585
EVT-KIA-078364,0.9704744
EVT-KIA-078365,0.97221166
EVT-KIA-078366,0.975971
EVT-KIA-078367,0.97591555
EVT-KIA-078368,0.9758966
EVT-KIA-078369,0.97397715
EVT-KIA-078370,0.9686175
EVT-KIA-078371,0.9686808
EVT-KIA-078372,0.970867
EVT-KIA-078373,0.9672518
EVT-KIA-078374,0.969634
EVT-KIA-078375,0.97286326
EVT-KIA-078376,0.9712938
EVT-KIA-078377,0.97352254
EVT-KIA-078378,0.97633296
EVT-KIA-078379,0.97376424
EVT-KIA-078380,0.9739503
EVT-KIA-078381,0.97249776
EVT-KIA-078382,0.97198975
EVT-KIA-078383,0.9715991
EVT-KIA-078384,0.9599227
EVT-KIA-078385,0.92883563
EVT-KIA-078386,0.92984504
EVT-KIA-078387,0.9200108
EVT-KIA-078388,0.9322661
EVT-KIA-078389,0.90095186
EVT-KIA-078390,0.9272763
EVT-KIA-078391,0.92181474
EVT-KIA-078392,0.9138863
EVT-KIA-078393,0.91441
EVT-KIA-078394,0.91199285
EVT-KIA-078395,0.9224794
EVT-KIA-078396,0.92818874
EVT-KIA-078397,0.91361916
EVT-KIA-078398,0.9232604
EVT-KIA-078399,0.9200971
EVT-KIA-078400,0.9199849
EVT-KIA-078401,0.9255154
EVT-KIA-078402,0.916758
EVT-KIA-078403,0.6226436
EVT-KIA-078404,0.9156637
EVT-KIA-078405,0.922542
EVT-KIA-078406,0.93076026
EVT-KIA-078407,0.924873
EVT-KIA-078408,0.92651063
EVT-KIA-078409,0.9275771
EVT-KIA-078410,0.90495044
EVT-KIA-078411,0.90857583
EVT-KIA-078412,0.79179335
EVT-KIA-078413,0.5575189
EVT-KIA-078414,0.9006125
EVT-KIA-078415,0.90236765
EVT-KIA-078416,0.90703404
EVT-KIA-078417,0.9154597
EVT-KIA-078418,0.6950038
EVT-KIA-078419,0.89430887
EVT-KIA-078420,0.8858451
EVT-KIA-078421,0.9253372
EVT-KIA-078422,0.9130116
EVT-KIA-078423,0.9176593
EVT-KIA-078424,0.91678274
EVT-KIA-078425,0.9190993
EVT-KIA-078426,0.93008727
EVT-KIA-078427,0.92861485
EVT-KIA-078428,0.9243767
EVT-KIA-078429,0.92243445
EVT-KIA-078430,0.9285195
EVT-KIA-078431,0.9270599
EVT-KIA-078432,0.9139132
EVT-KIA-078433,0.9260884
EVT-KIA-078434,0.9314194
EVT-KIA-078435,0.9298644
EVT-KIA-078436,0.9252192
EVT-KIA-078437,0.9178539
EVT-KIA-078438,0.9115276
EVT-KIA-078439,0.9283556
EVT-KIA-078440,0.92614096
EVT-KIA-078441,0.9218673
EVT-KIA-078442,0.92368114
EVT-KIA-078443,0.9118889
EVT-KIA-078444,0.920899
EVT-KIA-078445,0.921135
EVT-KIA-078446,0.92062885
EVT-KIA-078447,0.9299721
EVT-KIA-078448,0.91364783
EVT-KIA-078449,0.856145
EVT-KIA-078450,0.57696855
EVT-KIA-078452,0.8668632
EVT-KIA-078453,0.86405385
EVT-KIA-078454,0.87049115
EVT-KIA-078455,0.92831457
EVT-KIA-078456,0.9042335
EVT-KIA-078457,0.86668396
EVT-KIA-078458,0.80800295
EVT-KIA-078459,0.9148383
EVT-KIA-078460,0.9267633
EVT-KIA-078461,0.9068
EVT-KIA-078462,0.78830737
EVT-KIA-078463,0.880212
EVT-KIA-078464,0.8570866
EVT-KIA-078465,0.89034384
EVT-KIA-078466,0.9035999
EVT-KIA-078467,0.9137703
EVT-KIA-078468,0.48505652
EVT-KIA-078469,0.92533004
EVT-KIA-078470,0.7557212
EVT-KIA-078471,0.37615174
EVT-KIA-078472,0.8178965
EVT-KIA-078473,0.86529595
EVT-KIA-078474,0.9002396
EVT-KIA-078475,0.9139946
EVT-KIA-078476,0.60638434
EVT-KIA-078477,0.5866111
EVT-KIA-078478,0.4710784
EVT-KIA-078479,0.68373156
EVT-KIA-078480,0.6444435
EVT-KIA-078481,0.42695546
EVT-KIA-078482,0.6108246
EVT-KIA-078483,0.8967788
EVT-KIA-078484,0.6831678
EVT-KIA-078485,0.9243085
EVT-KIA-078486,0.9358608
EVT-KIA-078487,0.9229789
EVT-KIA-078488,0.9305805
EVT-KIA-078489,0.91449434
EVT-KIA-078490,0.9326671
EVT-KIA-078491,0.9198513
EVT-KIA-078492,0.9213744
EVT-KIA-078493,0.92631257
EVT-KIA-078494,0.9159855
EVT-KIA-078495,0.920059
EVT-KIA-078496,0.9183412
EVT-KIA-078497,0.91915625
EVT-KIA-078498,0.89492404
EVT-KIA-078499,0.4079783
EVT-KIA-078500,0.46590295
EVT-KIA-078501,0.9262597
EVT-KIA-078502,0.92572284
EVT-KIA-078503,0.92327654
EVT-KIA-078504,0.924797
EVT-KIA-078505,0.9290397
EVT-KIA-078506,0.93137926
EVT-KIA-078507,0.92792356
EVT-KIA-078508,0.9010918
EVT-KIA-078509,0.6543456
EVT-KIA-078510,0.64001185
EVT-KIA-078511,0.9303361
EVT-KIA-078512,0.3493241
EVT-KIA-078513,0.776867
EVT-KIA-078515,0.9285015
EVT-KIA-078516,0.8777348
EVT-KIA-078517,0.85660243
EVT-KIA-078518,0.8086294
EVT-KIA-078519,0.33260098
EVT-KIA-078520,0.31994212
EVT-KIA-078521,0.4644065
EVT-KIA-078522,0.8491835
EVT-KIA-078523,0.6212491
EVT-KIA-078524,0.92160964
EVT-KIA-078525,0.43765643
EVT-KIA-078526,0.59689355
EVT-KIA-078527,0.7271176
EVT-KIA-078528,0.5071722
EVT-KIA-078529,0.68735254
EVT-KIA-078531,0.3429955
EVT-KIA-078532,0.4396812
EVT-KIA-078533,0.74440676
EVT-KIA-078535,0.5716188
EVT-KIA-078536,0.92810786
EVT-KIA-078537,0.80914533
EVT-KIA-078538,0.6352696
EVT-KIA-078540,0.606485
EVT-KIA-078541,0.49628758
EVT-KIA-078542,0.73568314
EVT-KIA-078543,0.7481163
EVT-KIA-078544,0.6868059
EVT-KIA-078545,0.4048825
EVT-KIA-078546,0.5676374
EVT-KIA-078548,0.6865446
EVT-KIA-078549,0.6445216
EVT-KIA-078550,0.33765104
EVT-KIA-078551,0.5505387
EVT-KIA-078552,0.92743766
EVT-KIA-078553,0.45968875
EVT-KIA-078554,0.7343927
EVT-KIA-078555,0.6670964
EVT-KIA-078556,0.64333606
EVT-KIA-078557,0.82538646
EVT-KIA-078558,0.4107387
EVT-KIA-078559,0.6738323
EVT-KIA-078560,0.7317625
EVT-KIA-078561,0.9375895
EVT-KIA-078562,0.7690914
EVT-KIA-078563,0.69753444
EVT-KIA-078564,0.8072669
EVT-KIA-078565,0.80595106
EVT-KIA-078566,0.8733431
EVT-KIA-078567,0.67847633
EVT-KIA-078568,0.71195066
EVT-KIA-078569,0.9188855
EVT-KIA-078570,0.4325761
EVT-KIA-078571,0.38080844
EVT-KIA-078572,0.48871624
EVT-KIA-078573,0.9049131
EVT-KIA-078574,0.8317376
EVT-KIA-078575,0.5747873
EVT-KIA-078576,0.46094364
EVT-KIA-078577,0.72603333
EVT-KIA-078578,0.9195807
EVT-KIA-078579,0.75316894
EVT-KIA-078580,0.66756743
EVT-KIA-078581,0.70436144
EVT-KIA-078582,0.71369195
EVT-KIA-078583,0.5028632
EVT-KIA-078584,0.86974186
EVT-KIA-078585,0.9202564
EVT-KIA-078586,0.88119406
EVT-KIA-078587,0.4926694
EVT-KIA-078588,0.49072096
EVT-KIA-078589,0.338483
EVT-KIA-078590,0.91286844
EVT-KIA-078591,0.9074308
EVT-KIA-078592,0.86001813
EVT-KIA-078594,0.55741066
EVT-KIA-078595,0.5371956
EVT-KIA-078596,0.53945684
EVT-KIA-078597,0.7504243
