window_id,vehicle_id,anomaly_score,ground_truth_label,descriptor_id,attack_type,local_alert
97844,Kia,0.762695,1,EVT-KIA-097844,malfunction,0
97846,Kia,0.676307,1,EVT-KIA-097846,malfunction,0
97848,Kia,0.675706,1,EVT-KIA-097848,malfunction,0
97849,Kia,0.787485,1,EVT-KIA-097849,malfunction,0
97863,Kia,0.694486,1,EVT-KIA-097863,malfunction,0
97864,Kia,0.613882,1,EVT-KIA-097864,malfunction,0
97865,Kia,0.557392,1,EVT-KIA-097865,malfunction,0
97879,Kia,0.576923,1,EVT-KIA-097879,malfunction,0
97882,Kia,0.769231,1,EVT-KIA-097882,malfunction,0
97883,Kia,0.565355,1,EVT-KIA-097883,malfunction,0
97887,Kia,0.773212,1,EVT-KIA-097887,malfunction,0
97890,Kia,0.557166,1,EVT-KIA-097890,malfunction,0
97892,Kia,0.794471,1,EVT-KIA-097892,malfunction,0
97894,Kia,0.628981,1,EVT-KIA-097894,malfunction,0
97901,Kia,0.715219,1,EVT-KIA-097901,malfunction,0
97904,Kia,0.608699,1,EVT-KIA-097904,malfunction,0
97905,Kia,0.629657,1,EVT-KIA-097905,malfunction,0
97906,Kia,0.679537,1,EVT-KIA-097906,malfunction,0
97909,Kia,0.671199,1,EVT-KIA-097909,malfunction,0
97914,Kia,0.751052,1,EVT-KIA-097914,malfunction,0
97915,Kia,0.645132,1,EVT-KIA-097915,malfunction,0
97921,Kia,0.585862,1,EVT-KIA-097921,malfunction,0
97932,Kia,0.662635,1,EVT-KIA-097932,malfunction,0
97933,Kia,0.661208,1,EVT-KIA-097933,malfunction,0
97934,Kia,0.660231,1,EVT-KIA-097934,malfunction,0
97942,Kia,0.602013,1,EVT-KIA-097942,malfunction,0
97946,Kia,0.613882,1,EVT-KIA-097946,malfunction,0
97947,Kia,0.618389,1,EVT-KIA-097947,malfunction,0
97948,Kia,0.565129,1,EVT-KIA-097948,malfunction,0
97951,Kia,0.604192,1,EVT-KIA-097951,malfunction,0
97952,Kia,0.703576,1,EVT-KIA-097952,malfunction,0
97957,Kia,0.602314,1,EVT-KIA-097957,malfunction,0
97961,Kia,0.758939,1,EVT-KIA-097961,malfunction,0
97972,Kia,0.73738,1,EVT-KIA-097972,malfunction,0
97978,Kia,0.607948,1,EVT-KIA-097978,malfunction,0
97981,Kia,0.789062,1,EVT-KIA-097981,malfunction,0
97984,Kia,0.719201,1,EVT-KIA-097984,malfunction,0
97990,Kia,0.74707,1,EVT-KIA-097990,malfunction,0
97991,Kia,0.753756,1,EVT-KIA-097991,malfunction,0
97995,Kia,0.785757,1,EVT-KIA-097995,malfunction,0
97997,Kia,0.670898,1,EVT-KIA-097997,malfunction,0
97998,Kia,0.660306,1,EVT-KIA-097998,malfunction,0
98000,Kia,0.796575,1,EVT-KIA-098000,malfunction,0
98003,Kia,0.732572,1,EVT-KIA-098003,malfunction,0
98005,Kia,0.595328,1,EVT-KIA-098005,malfunction,0
98007,Kia,0.630409,1,EVT-KIA-098007,malfunction,0
98008,Kia,0.661659,1,EVT-KIA-098008,malfunction,0
98010,Kia,0.663687,1,EVT-KIA-098010,malfunction,0
98012,Kia,0.79357,1,EVT-KIA-098012,malfunction,0
98013,Kia,0.624775,1,EVT-KIA-098013,malfunction,0
98017,Kia,0.799805,1,EVT-KIA-098017,malfunction,0
98021,Kia,0.637245,1,EVT-KIA-098021,malfunction,0
98030,Kia,0.553335,1,EVT-KIA-098030,malfunction,0
98033,Kia,0.745718,1,EVT-KIA-098033,malfunction,0
98036,Kia,0.591271,1,EVT-KIA-098036,malfunction,0
98038,Kia,0.696665,1,EVT-KIA-098038,malfunction,0
98039,Kia,0.569486,1,EVT-KIA-098039,malfunction,0
98040,Kia,0.680439,1,EVT-KIA-098040,malfunction,0
98045,Kia,0.724459,1,EVT-KIA-098045,malfunction,0
98048,Kia,0.555814,1,EVT-KIA-098048,malfunction,0
98049,Kia,0.759014,1,EVT-KIA-098049,malfunction,0
98055,Kia,0.716271,1,EVT-KIA-098055,malfunction,0
98057,Kia,0.796349,1,EVT-KIA-098057,malfunction,0
98060,Kia,0.739709,1,EVT-KIA-098060,malfunction,0
98070,Kia,0.567533,1,EVT-KIA-098070,malfunction,0
98072,Kia,0.605469,1,EVT-KIA-098072,malfunction,0
98073,Kia,0.642052,1,EVT-KIA-098073,malfunction,0
98074,Kia,0.659931,1,EVT-KIA-098074,malfunction,0
98076,Kia,0.631385,1,EVT-KIA-098076,malfunction,0
98077,Kia,0.670373,1,EVT-KIA-098077,malfunction,0
98078,Kia,0.734375,1,EVT-KIA-098078,malfunction,0
98085,Kia,0.668044,1,EVT-KIA-098085,malfunction,0
98089,Kia,0.728065,1,EVT-KIA-098089,malfunction,0
98094,Kia,0.645132,1,EVT-KIA-098094,malfunction,0
98098,Kia,0.667894,1,EVT-KIA-098098,malfunction,0
98100,Kia,0.744441,1,EVT-KIA-098100,malfunction,0
98105,Kia,0.786358,1,EVT-KIA-098105,malfunction,0
98106,Kia,0.732647,1,EVT-KIA-098106,malfunction,0
98108,Kia,0.576923,1,EVT-KIA-098108,malfunction,0
98113,Kia,0.561448,1,EVT-KIA-098113,malfunction,0
98116,Kia,0.740835,1,EVT-KIA-098116,malfunction,0
98121,Kia,0.568885,1,EVT-KIA-098121,malfunction,0
98122,Kia,0.741962,1,EVT-KIA-098122,malfunction,0
98124,Kia,0.755033,1,EVT-KIA-098124,malfunction,0
98125,Kia,0.636268,1,EVT-KIA-098125,malfunction,0
98127,Kia,0.785682,1,EVT-KIA-098127,malfunction,0
98128,Kia,0.625225,1,EVT-KIA-098128,malfunction,0
98130,Kia,0.618765,1,EVT-KIA-098130,malfunction,0
98131,Kia,0.69073,1,EVT-KIA-098131,malfunction,0
98134,Kia,0.619967,1,EVT-KIA-098134,malfunction,0
98135,Kia,0.686448,1,EVT-KIA-098135,malfunction,0
98139,Kia,0.712365,1,EVT-KIA-098139,malfunction,0
98143,Kia,0.632362,1,EVT-KIA-098143,malfunction,0
98144,Kia,0.785231,1,EVT-KIA-098144,malfunction,0
98145,Kia,0.608098,1,EVT-KIA-098145,malfunction,0
98149,Kia,0.787109,1,EVT-KIA-098149,malfunction,0
98150,Kia,0.789363,1,EVT-KIA-098150,malfunction,0
98153,Kia,0.667743,1,EVT-KIA-098153,malfunction,0
98154,Kia,0.779823,1,EVT-KIA-098154,malfunction,0
98156,Kia,0.562876,1,EVT-KIA-098156,malfunction,0
98160,Kia,0.752254,1,EVT-KIA-098160,malfunction,0
98161,Kia,0.770132,1,EVT-KIA-098161,malfunction,0
98170,Kia,0.563176,1,EVT-KIA-098170,malfunction,0
98180,Kia,0.766602,1,EVT-KIA-098180,malfunction,0
98182,Kia,0.677209,1,EVT-KIA-098182,malfunction,0
98184,Kia,0.559796,1,EVT-KIA-098184,malfunction,0
98190,Kia,0.710337,1,EVT-KIA-098190,malfunction,0
98196,Kia,0.603365,1,EVT-KIA-098196,malfunction,0
98206,Kia,0.725586,1,EVT-KIA-098206,malfunction,0
98207,Kia,0.729943,1,EVT-KIA-098207,malfunction,0
98208,Kia,0.733398,1,EVT-KIA-098208,malfunction,0
98214,Kia,0.638897,1,EVT-KIA-098214,malfunction,0
98219,Kia,0.590294,1,EVT-KIA-098219,malfunction,0
98225,Kia,0.742638,1,EVT-KIA-098225,malfunction,0
98227,Kia,0.714543,1,EVT-KIA-098227,malfunction,0
98237,Kia,0.562876,1,EVT-KIA-098237,malfunction,0
98238,Kia,0.644531,1,EVT-KIA-098238,malfunction,0
98241,Kia,0.648062,1,EVT-KIA-098241,malfunction,0
98253,Kia,0.632136,1,EVT-KIA-098253,malfunction,0
98257,Kia,0.6564,1,EVT-KIA-098257,malfunction,0
98258,Kia,0.584135,1,EVT-KIA-098258,malfunction,0
98260,Kia,0.570388,1,EVT-KIA-098260,malfunction,0
98263,Kia,0.690805,1,EVT-KIA-098263,malfunction,0
98271,Kia,0.561298,1,EVT-KIA-098271,malfunction,0
98277,Kia,0.746845,1,EVT-KIA-098277,malfunction,0
98280,Kia,0.630634,1,EVT-KIA-098280,malfunction,0
98283,Kia,0.699594,1,EVT-KIA-098283,malfunction,0
98285,Kia,0.577524,1,EVT-KIA-098285,malfunction,0
98289,Kia,0.681415,1,EVT-KIA-098289,malfunction,0
98291,Kia,0.67503,1,EVT-KIA-098291,malfunction,0
98292,Kia,0.667894,1,EVT-KIA-098292,malfunction,0
98295,Kia,0.679537,1,EVT-KIA-098295,malfunction,0
98304,Kia,0.58451,1,EVT-KIA-098304,malfunction,0
98306,Kia,0.631836,1,EVT-KIA-098306,malfunction,0
98314,Kia,0.585036,1,EVT-KIA-098314,malfunction,0
98316,Kia,0.655424,1,EVT-KIA-098316,malfunction,0
98317,Kia,0.623873,1,EVT-KIA-098317,malfunction,0
98318,Kia,0.62515,1,EVT-KIA-098318,malfunction,0
98323,Kia,0.602013,1,EVT-KIA-098323,malfunction,0
98335,Kia,0.645433,1,EVT-KIA-098335,malfunction,0
98336,Kia,0.719201,1,EVT-KIA-098336,malfunction,0
98343,Kia,0.666241,1,EVT-KIA-098343,malfunction,0
98345,Kia,0.645883,1,EVT-KIA-098345,malfunction,0
98348,Kia,0.779672,1,EVT-KIA-098348,malfunction,0
98359,Kia,0.607422,1,EVT-KIA-098359,malfunction,0
98363,Kia,0.752103,1,EVT-KIA-098363,malfunction,0
98364,Kia,0.627479,1,EVT-KIA-098364,malfunction,0
98368,Kia,0.591722,1,EVT-KIA-098368,malfunction,0
98375,Kia,0.577374,1,EVT-KIA-098375,malfunction,0
98381,Kia,0.647311,1,EVT-KIA-098381,malfunction,0
98384,Kia,0.56866,1,EVT-KIA-098384,malfunction,0
98391,Kia,0.632362,1,EVT-KIA-098391,malfunction,0
98396,Kia,0.718975,1,EVT-KIA-098396,malfunction,0
98397,Kia,0.790715,1,EVT-KIA-098397,malfunction,0
98399,Kia,0.717924,1,EVT-KIA-098399,malfunction,0
98400,Kia,0.783128,1,EVT-KIA-098400,malfunction,0
98401,Kia,0.671199,1,EVT-KIA-098401,malfunction,0
98406,Kia,0.756085,1,EVT-KIA-098406,malfunction,0
98414,Kia,0.644081,1,EVT-KIA-098414,malfunction,0
98418,Kia,0.798978,1,EVT-KIA-098418,malfunction,0
98426,Kia,0.710712,1,EVT-KIA-098426,malfunction,0
98427,Kia,0.572942,1,EVT-KIA-098427,malfunction,0
98431,Kia,0.637996,1,EVT-KIA-098431,malfunction,0
98432,Kia,0.739709,1,EVT-KIA-098432,malfunction,0
98435,Kia,0.670147,1,EVT-KIA-098435,malfunction,0
98436,Kia,0.692533,1,EVT-KIA-098436,malfunction,0
98437,Kia,0.688176,1,EVT-KIA-098437,malfunction,0
98442,Kia,0.69381,1,EVT-KIA-098442,malfunction,0
98446,Kia,0.592398,1,EVT-KIA-098446,malfunction,0
98450,Kia,0.796199,1,EVT-KIA-098450,malfunction,0
98454,Kia,0.729267,1,EVT-KIA-098454,malfunction,0
98465,Kia,0.757587,1,EVT-KIA-098465,malfunction,0
98472,Kia,0.730769,1,EVT-KIA-098472,malfunction,0
98486,Kia,0.566031,1,EVT-KIA-098486,malfunction,0
98487,Kia,0.662785,1,EVT-KIA-098487,malfunction,0
98488,Kia,0.759465,1,EVT-KIA-098488,malfunction,0
98489,Kia,0.69396,1,EVT-KIA-098489,malfunction,0
98492,Kia,0.720027,1,EVT-KIA-098492,malfunction,0
98494,Kia,0.738657,1,EVT-KIA-098494,malfunction,0
98504,Kia,0.732647,1,EVT-KIA-098504,malfunction,0
98507,Kia,0.552509,1,EVT-KIA-098507,malfunction,0
98509,Kia,0.60652,1,EVT-KIA-098509,malfunction,0
98516,Kia,0.640174,1,EVT-KIA-098516,malfunction,0
98523,Kia,0.763146,1,EVT-KIA-098523,malfunction,0
98524,Kia,0.58466,1,EVT-KIA-098524,malfunction,0
98528,Kia,0.686073,1,EVT-KIA-098528,malfunction,0
98534,Kia,0.741436,1,EVT-KIA-098534,malfunction,0
98545,Kia,0.673978,1,EVT-KIA-098545,malfunction,0
98549,Kia,0.708759,1,EVT-KIA-098549,malfunction,0
98550,Kia,0.69073,1,EVT-KIA-098550,malfunction,0
98551,Kia,0.730544,1,EVT-KIA-098551,malfunction,0
98563,Kia,0.628981,1,EVT-KIA-098563,malfunction,0
98564,Kia,0.716797,1,EVT-KIA-098564,malfunction,0
98573,Kia,0.656626,1,EVT-KIA-098573,malfunction,0
98577,Kia,0.775541,1,EVT-KIA-098577,malfunction,0
98582,Kia,0.715144,1,EVT-KIA-098582,malfunction,0
98585,Kia,0.684645,1,EVT-KIA-098585,malfunction,0
98586,Kia,0.629582,1,EVT-KIA-098586,malfunction,0
98600,Kia,0.664964,1,EVT-KIA-098600,malfunction,0
98602,Kia,0.61268,1,EVT-KIA-098602,malfunction,0
98604,Kia,0.634165,1,EVT-KIA-098604,malfunction,0
98608,Kia,0.737831,1,EVT-KIA-098608,malfunction,0
98610,Kia,0.716647,1,EVT-KIA-098610,malfunction,0
98614,Kia,0.620343,1,EVT-KIA-098614,malfunction,0
98615,Kia,0.648663,1,EVT-KIA-098615,malfunction,0
98617,Kia,0.779823,1,EVT-KIA-098617,malfunction,0
98622,Kia,0.719576,1,EVT-KIA-098622,malfunction,0
98623,Kia,0.727163,1,EVT-KIA-098623,malfunction,0
98627,Kia,0.702975,1,EVT-KIA-098627,malfunction,0
98633,Kia,0.687951,1,EVT-KIA-098633,malfunction,0
98635,Kia,0.557242,1,EVT-KIA-098635,malfunction,0
98638,Kia,0.747746,1,EVT-KIA-098638,malfunction,0
98641,Kia,0.614934,1,EVT-KIA-098641,malfunction,0
98643,Kia,0.682091,1,EVT-KIA-098643,malfunction,0
98645,Kia,0.605243,1,EVT-KIA-098645,malfunction,0
98648,Kia,0.649339,1,EVT-KIA-098648,malfunction,0
98651,Kia,0.654823,1,EVT-KIA-098651,malfunction,0
98656,Kia,0.60021,1,EVT-KIA-098656,malfunction,0
98657,Kia,0.799429,1,EVT-KIA-098657,malfunction,0
98658,Kia,0.634465,1,EVT-KIA-098658,malfunction,0
98659,Kia,0.751127,1,EVT-KIA-098659,malfunction,0
98660,Kia,0.641752,1,EVT-KIA-098660,malfunction,0
98664,Kia,0.639949,1,EVT-KIA-098664,malfunction,0
98669,Kia,0.738732,1,EVT-KIA-098669,malfunction,0
98670,Kia,0.554237,1,EVT-KIA-098670,malfunction,0
98672,Kia,0.717398,1,EVT-KIA-098672,malfunction,0
98673,Kia,0.611704,1,EVT-KIA-098673,malfunction,0
98675,Kia,0.683444,1,EVT-KIA-098675,malfunction,0
98676,Kia,0.683819,1,EVT-KIA-098676,malfunction,0
98679,Kia,0.552734,1,EVT-KIA-098679,malfunction,0
98686,Kia,0.592548,1,EVT-KIA-098686,malfunction,0
98688,Kia,0.742488,1,EVT-KIA-098688,malfunction,0
98694,Kia,0.701172,1,EVT-KIA-098694,malfunction,0
98709,Kia,0.587515,1,EVT-KIA-098709,malfunction,0
98716,Kia,0.658504,1,EVT-KIA-098716,malfunction,0
98718,Kia,0.604417,1,EVT-KIA-098718,malfunction,0
98724,Kia,0.745267,1,EVT-KIA-098724,malfunction,0
98738,Kia,0.641752,1,EVT-KIA-098738,malfunction,0
98740,Kia,0.588792,1,EVT-KIA-098740,malfunction,0
98742,Kia,0.76863,1,EVT-KIA-098742,malfunction,0
98743,Kia,0.574069,1,EVT-KIA-098743,malfunction,0
98747,Kia,0.56896,1,EVT-KIA-098747,malfunction,0
98756,Kia,0.639724,1,EVT-KIA-098756,malfunction,0
98766,Kia,0.741737,1,EVT-KIA-098766,malfunction,0
98768,Kia,0.77494,1,EVT-KIA-098768,malfunction,0
98776,Kia,0.596229,1,EVT-KIA-098776,malfunction,0
98779,Kia,0.799429,1,EVT-KIA-098779,malfunction,0
98780,Kia,0.723107,1,EVT-KIA-098780,malfunction,0
98781,Kia,0.706731,1,EVT-KIA-098781,malfunction,0
98785,Kia,0.737755,1,EVT-KIA-098785,malfunction,0
98786,Kia,0.642954,1,EVT-KIA-098786,malfunction,0
98792,Kia,0.560622,1,EVT-KIA-098792,malfunction,0
98793,Kia,0.578425,1,EVT-KIA-098793,malfunction,0
98797,Kia,0.59037,1,EVT-KIA-098797,malfunction,0
98801,Kia,0.730769,1,EVT-KIA-098801,malfunction,0
98804,Kia,0.740535,1,EVT-KIA-098804,malfunction,0
98809,Kia,0.624099,1,EVT-KIA-098809,malfunction,0
98811,Kia,0.653621,1,EVT-KIA-098811,malfunction,0
98812,Kia,0.691031,1,EVT-KIA-098812,malfunction,0
98813,Kia,0.785156,1,EVT-KIA-098813,malfunction,0
98816,Kia,0.668419,1,EVT-KIA-098816,malfunction,0
98824,Kia,0.741436,1,EVT-KIA-098824,malfunction,0
98825,Kia,0.790565,1,EVT-KIA-098825,malfunction,0
98833,Kia,0.557242,1,EVT-KIA-098833,replay,0
98834,Kia,0.617037,1,EVT-KIA-098834,replay,0
98835,Kia,0.678636,1,EVT-KIA-098835,replay,0
98836,Kia,0.623573,1,EVT-KIA-098836,replay,0
98837,Kia,0.780649,1,EVT-KIA-098837,replay,0
98866,Kia,0.579552,1,EVT-KIA-098866,replay,0
98872,Kia,0.632512,1,EVT-KIA-098872,replay,0
98889,Kia,0.720928,1,EVT-KIA-098889,replay,0
98895,Kia,0.645358,1,EVT-KIA-098895,replay,0
98902,Kia,0.571965,1,EVT-KIA-098902,replay,0
98905,Kia,0.610877,1,EVT-KIA-098905,replay,0
98906,Kia,0.688176,1,EVT-KIA-098906,replay,0
98908,Kia,0.799279,1,EVT-KIA-098908,replay,0
98920,Kia,0.791992,1,EVT-KIA-098920,replay,0
98924,Kia,0.631836,1,EVT-KIA-098924,replay,0
98927,Kia,0.779072,1,EVT-KIA-098927,replay,0
98932,Kia,0.550105,1,EVT-KIA-098932,replay,0
98937,Kia,0.729117,1,EVT-KIA-098937,replay,0
98953,Kia,0.622145,1,EVT-KIA-098953,replay,0
98958,Kia,0.686298,1,EVT-KIA-098958,replay,0
98973,Kia,0.587816,1,EVT-KIA-098973,replay,0
98985,Kia,0.738281,1,EVT-KIA-098985,replay,0
98990,Kia,0.588792,1,EVT-KIA-098990,replay,0
98995,Kia,0.615009,1,EVT-KIA-098995,replay,0
99000,Kia,0.752779,1,EVT-KIA-099000,replay,0
99008,Kia,0.771409,1,EVT-KIA-099008,replay,0
99014,Kia,0.580078,1,EVT-KIA-099014,replay,0
99016,Kia,0.665114,1,EVT-KIA-099016,replay,0
99017,Kia,0.696064,1,EVT-KIA-099017,replay,0
99022,Kia,0.58143,1,EVT-KIA-099022,replay,0
99023,Kia,0.648588,1,EVT-KIA-099023,replay,0
99026,Kia,0.65332,1,EVT-KIA-099026,replay,0
99033,Kia,0.587816,1,EVT-KIA-099033,replay,0
99040,Kia,0.692233,1,EVT-KIA-099040,replay,0
99054,Kia,0.61546,1,EVT-KIA-099054,replay,0
99056,Kia,0.708759,1,EVT-KIA-099056,replay,0
99061,Kia,0.653996,1,EVT-KIA-099061,replay,0
99063,Kia,0.625901,1,EVT-KIA-099063,replay,0
99075,Kia,0.737455,1,EVT-KIA-099075,replay,0
99082,Kia,0.786358,1,EVT-KIA-099082,replay,0
99086,Kia,0.554237,1,EVT-KIA-099086,replay,0
99087,Kia,0.738206,1,EVT-KIA-099087,replay,0
99094,Kia,0.708984,1,EVT-KIA-099094,replay,0
99100,Kia,0.653621,1,EVT-KIA-099100,replay,0
99103,Kia,0.738657,1,EVT-KIA-099103,replay,0
99105,Kia,0.60021,1,EVT-KIA-099105,replay,0
99107,Kia,0.595328,1,EVT-KIA-099107,replay,0
99110,Kia,0.746094,1,EVT-KIA-099110,replay,0
99115,Kia,0.764799,1,EVT-KIA-099115,replay,0
99116,Kia,0.693735,1,EVT-KIA-099116,replay,0
99127,Kia,0.743014,1,EVT-KIA-099127,replay,0
99129,Kia,0.570312,1,EVT-KIA-099129,replay,0
99133,Kia,0.744516,1,EVT-KIA-099133,replay,0
99134,Kia,0.7968,1,EVT-KIA-099134,replay,0
99143,Kia,0.705454,1,EVT-KIA-099143,replay,0
99146,Kia,0.686824,1,EVT-KIA-099146,replay,0
99148,Kia,0.60652,1,EVT-KIA-099148,replay,0
99158,Kia,0.678711,1,EVT-KIA-099158,replay,0
99166,Kia,0.704928,1,EVT-KIA-099166,replay,0
99167,Kia,0.780273,1,EVT-KIA-099167,replay,0
99172,Kia,0.777794,1,EVT-KIA-099172,replay,0
99173,Kia,0.655499,1,EVT-KIA-099173,replay,0
99174,Kia,0.75909,1,EVT-KIA-099174,replay,0
99176,Kia,0.782227,1,EVT-KIA-099176,replay,0
99184,Kia,0.723933,1,EVT-KIA-099184,replay,0
99185,Kia,0.761719,1,EVT-KIA-099185,replay,0
99187,Kia,0.787109,1,EVT-KIA-099187,replay,0
99204,Kia,0.619291,1,EVT-KIA-099204,replay,0
99207,Kia,0.602013,1,EVT-KIA-099207,replay,0
99208,Kia,0.577749,1,EVT-KIA-099208,replay,0
99209,Kia,0.770959,1,EVT-KIA-099209,replay,0
99211,Kia,0.723107,1,EVT-KIA-099211,replay,0
99216,Kia,0.681716,1,EVT-KIA-099216,replay,0
99224,Kia,0.684195,1,EVT-KIA-099224,replay,0
99225,Kia,0.622521,1,EVT-KIA-099225,replay,0
99226,Kia,0.565054,1,EVT-KIA-099226,replay,0
99228,Kia,0.683444,1,EVT-KIA-099228,replay,0
99229,Kia,0.79387,1,EVT-KIA-099229,replay,0
99232,Kia,0.558143,1,EVT-KIA-099232,replay,0
99233,Kia,0.607497,1,EVT-KIA-099233,replay,0
99235,Kia,0.634916,1,EVT-KIA-099235,replay,0
99236,Kia,0.727464,1,EVT-KIA-099236,replay,0
99246,Kia,0.572716,1,EVT-KIA-099246,replay,0
99248,Kia,0.797175,1,EVT-KIA-099248,replay,0
99254,Kia,0.790039,1,EVT-KIA-099254,replay,0
99256,Kia,0.701923,1,EVT-KIA-099256,replay,0
99258,Kia,0.587064,1,EVT-KIA-099258,replay,0
99259,Kia,0.55604,1,EVT-KIA-099259,replay,0
99265,Kia,0.768555,1,EVT-KIA-099265,replay,0
99271,Kia,0.749023,1,EVT-KIA-099271,replay,0
99275,Kia,0.772611,1,EVT-KIA-099275,replay,0
99277,Kia,0.735051,1,EVT-KIA-099277,replay,0
99284,Kia,0.666241,1,EVT-KIA-099284,replay,0
99287,Kia,0.714393,1,EVT-KIA-099287,replay,0
99289,Kia,0.610201,1,EVT-KIA-099289,replay,0
99290,Kia,0.574594,1,EVT-KIA-099290,replay,0
99291,Kia,0.663537,1,EVT-KIA-099291,replay,0
99295,Kia,0.766902,1,EVT-KIA-099295,replay,0
99296,Kia,0.786809,1,EVT-KIA-099296,replay,0
99297,Kia,0.716421,1,EVT-KIA-099297,replay,0
99298,Kia,0.759315,1,EVT-KIA-099298,replay,0
99300,Kia,0.705829,1,EVT-KIA-099300,replay,0
99302,Kia,0.776442,1,EVT-KIA-099302,replay,0
99303,Kia,0.587139,1,EVT-KIA-099303,replay,0
99304,Kia,0.59683,1,EVT-KIA-099304,replay,0
99308,Kia,0.735126,1,EVT-KIA-099308,replay,0
99309,Kia,0.601187,1,EVT-KIA-099309,replay,0
99310,Kia,0.693134,1,EVT-KIA-099310,replay,0
99314,Kia,0.699219,1,EVT-KIA-099314,replay,0
99322,Kia,0.766827,1,EVT-KIA-099322,replay,0
99327,Kia,0.560472,1,EVT-KIA-099327,replay,0
99328,Kia,0.553335,1,EVT-KIA-099328,replay,0
99336,Kia,0.725661,1,EVT-KIA-099336,replay,0
99346,Kia,0.630934,1,EVT-KIA-099346,replay,0
99347,Kia,0.558819,1,EVT-KIA-099347,replay,0
99357,Kia,0.622897,1,EVT-KIA-099357,replay,0
99360,Kia,0.797776,1,EVT-KIA-099360,replay,0
99361,Kia,0.745793,1,EVT-KIA-099361,replay,0
99368,Kia,0.735427,1,EVT-KIA-099368,replay,0
99371,Kia,0.611704,1,EVT-KIA-099371,replay,0
99372,Kia,0.666466,1,EVT-KIA-099372,replay,0
99373,Kia,0.635367,1,EVT-KIA-099373,replay,0
99375,Kia,0.612605,1,EVT-KIA-099375,replay,0
99376,Kia,0.607422,1,EVT-KIA-099376,replay,0
99378,Kia,0.739859,1,EVT-KIA-099378,replay,0
99389,Kia,0.676908,1,EVT-KIA-099389,replay,0
99392,Kia,0.557542,1,EVT-KIA-099392,replay,0
99396,Kia,0.761944,1,EVT-KIA-099396,replay,0
99403,Kia,0.747446,1,EVT-KIA-099403,replay,0
99407,Kia,0.584135,1,EVT-KIA-099407,replay,0
99408,Kia,0.788987,1,EVT-KIA-099408,replay,0
99413,Kia,0.680364,1,EVT-KIA-099413,replay,0
99423,Kia,0.665865,1,EVT-KIA-099423,replay,0
99428,Kia,0.631686,1,EVT-KIA-099428,replay,0
99430,Kia,0.703576,1,EVT-KIA-099430,replay,0
99431,Kia,0.77787,1,EVT-KIA-099431,replay,0
99437,Kia,0.744066,1,EVT-KIA-099437,replay,0
99438,Kia,0.749249,1,EVT-KIA-099438,replay,0
99444,Kia,0.703501,1,EVT-KIA-099444,replay,0
99446,Kia,0.742788,1,EVT-KIA-099446,replay,0
99451,Kia,0.722281,1,EVT-KIA-099451,replay,0
99453,Kia,0.660156,1,EVT-KIA-099453,replay,0
99454,Kia,0.578951,1,EVT-KIA-099454,replay,0
99455,Kia,0.706505,1,EVT-KIA-099455,replay,0
99459,Kia,0.798828,1,EVT-KIA-099459,replay,0
99460,Kia,0.754132,1,EVT-KIA-099460,replay,0
99461,Kia,0.724084,1,EVT-KIA-099461,replay,0
99462,Kia,0.761493,1,EVT-KIA-099462,replay,0
99468,Kia,0.796199,1,EVT-KIA-099468,replay,0
99470,Kia,0.582106,1,EVT-KIA-099470,replay,0
99473,Kia,0.773212,1,EVT-KIA-099473,replay,0
99474,Kia,0.7968,1,EVT-KIA-099474,replay,0
99479,Kia,0.682242,1,EVT-KIA-099479,replay,0
99482,Kia,0.686298,1,EVT-KIA-099482,replay,0
99485,Kia,0.715069,1,EVT-KIA-099485,replay,0
99489,Kia,0.699144,1,EVT-KIA-099489,replay,0
99490,Kia,0.646334,1,EVT-KIA-099490,replay,0
99492,Kia,0.776367,1,EVT-KIA-099492,replay,0
99494,Kia,0.790415,1,EVT-KIA-099494,replay,0
99501,Kia,0.759315,1,EVT-KIA-099501,replay,0
99508,Kia,0.579327,1,EVT-KIA-099508,replay,0
99509,Kia,0.651668,1,EVT-KIA-099509,replay,0
99511,Kia,0.719276,1,EVT-KIA-099511,replay,0
99512,Kia,0.59683,1,EVT-KIA-099512,replay,0
99517,Kia,0.753456,1,EVT-KIA-099517,replay,0
99521,Kia,0.791692,1,EVT-KIA-099521,replay,0
99531,Kia,0.714844,1,EVT-KIA-099531,replay,0
99532,Kia,0.725361,1,EVT-KIA-099532,replay,0
99534,Kia,0.587665,1,EVT-KIA-099534,replay,0
99539,Kia,0.686674,1,EVT-KIA-099539,replay,0
99540,Kia,0.582106,1,EVT-KIA-099540,replay,0
99541,Kia,0.7497,1,EVT-KIA-099541,replay,0
99542,Kia,0.580153,1,EVT-KIA-099542,replay,0
99551,Kia,0.587365,1,EVT-KIA-099551,replay,0
99553,Kia,0.745643,1,EVT-KIA-099553,replay,0
99559,Kia,0.782377,1,EVT-KIA-099559,replay,0
99599,Kia,0.751277,1,EVT-KIA-099599,replay,0
99603,Kia,0.758564,1,EVT-KIA-099603,replay,0
99604,Kia,0.660757,1,EVT-KIA-099604,replay,0
99606,Kia,0.711989,1,EVT-KIA-099606,replay,0
99614,Kia,0.691632,1,EVT-KIA-099614,replay,0
99630,Kia,0.77186,1,EVT-KIA-099630,replay,0
99632,Kia,0.760367,1,EVT-KIA-099632,replay,0
99644,Kia,0.717623,1,EVT-KIA-099644,replay,0
