event_id,vehicle_model,attack_type,anomaly_score,dbscan_cluster_id
EVT-KIA-077107,Kia,fuzzy,1.0,9
EVT-KIA-077108,Kia,fuzzy,1.0,-1
EVT-KIA-077109,Kia,fuzzy,1.0,9
EVT-KIA-077110,Kia,fuzzy,1.0,-1
EVT-KIA-077111,Kia,fuzzy,1.0,-1
EVT-KIA-077112,Kia,fuzzy,1.0,-1
EVT-KIA-077113,Kia,fuzzy,1.0,9
EVT-KIA-077114,Kia,fuzzy,1.0,9
EVT-KIA-077115,Kia,fuzzy,1.0,9
EVT-KIA-077116,Kia,fuzzy,1.0,9
EVT-KIA-077117,Kia,fuzzy,1.0,-1
EVT-KIA-077118,Kia,fuzzy,1.0,9
EVT-KIA-077119,Kia,fuzzy,1.0,9
EVT-KIA-077120,Kia,fuzzy,1.0,9
EVT-KIA-077121,Kia,fuzzy,1.0,9
EVT-KIA-077122,Kia,fuzzy,1.0,9
EVT-KIA-077123,Kia,fuzzy,1.0,9
EVT-KIA-077124,Kia,fuzzy,1.0,-1
EVT-KIA-077125,Kia,fuzzy,1.0,9
EVT-KIA-077126,Kia,fuzzy,1.0,9
EVT-KIA-077127,Kia,fuzzy,1.0,-1
EVT-KIA-077128,Kia,fuzzy,1.0,-1
EVT-KIA-077129,Kia,fuzzy,1.0,9
EVT-KIA-077130,Kia,fuzzy,1.0,9
EVT-KIA-077131,Kia,fuzzy,1.0,9
EVT-KIA-077132,Kia,fuzzy,1.0,9
EVT-KIA-077133,Kia,fuzzy,1.0,9
EVT-KIA-077134,Kia,fuzzy,1.0,-1
EVT-KIA-077135,Kia,fuzzy,1.0,-1
EVT-KIA-077136,Kia,fuzzy,1.0,-1
EVT-KIA-077137,Kia,fuzzy,1.0,-1
EVT-KIA-077138,Kia,fuzzy,1.0,9
EVT-KIA-077139,Kia,fuzzy,1.0,9
EVT-KIA-077140,Kia,fuzzy,1.0,-1
EVT-KIA-077141,Kia,fuzzy,1.0,9
EVT-KIA-077142,Kia,fuzzy,1.0,-1
EVT-KIA-077143,Kia,fuzzy,1.0,-1
EVT-KIA-077144,Kia,fuzzy,1.0,-1
EVT-KIA-077145,Kia,fuzzy,1.0,9
EVT-KIA-077146,Kia,fuzzy,1.0,-1
EVT-KIA-077147,Kia,fuzzy,1.0,-1
EVT-KIA-077148,Kia,fuzzy,1.0,9
EVT-KIA-077149,Kia,fuzzy,1.0,-1
EVT-KIA-077150,Kia,fuzzy,1.0,-1
EVT-KIA-077151,Kia,fuzzy,1.0,9
EVT-KIA-077152,Kia,fuzzy,1.0,9
EVT-KIA-077153,Kia,fuzzy,1.0,9
EVT-KIA-077154,Kia,fuzzy,1.0,9
EVT-KIA-077155,Kia,fuzzy,1.0,9
EVT-KIA-077156,Kia,fuzzy,1.0,-1
EVT-KIA-077157,Kia,fuzzy,1.0,-1
EVT-KIA-077158,Kia,fuzzy,1.0,9
EVT-KIA-077159,Kia,fuzzy,1.0,9
EVT-KIA-077160,Kia,fuzzy,1.0,9
EVT-KIA-077161,Kia,fuzzy,1.0,9
EVT-KIA-077162,Kia,fuzzy,1.0,9
EVT-KIA-077163,Kia,fuzzy,1.0,9
EVT-KIA-077164,Kia,fuzzy,1.0,9
EVT-KIA-077165,Kia,fuzzy,1.0,9
EVT-KIA-077166,Kia,fuzzy,1.0,9
EVT-KIA-077167,Kia,fuzzy,1.0,-1
EVT-KIA-077168,Kia,fuzzy,1.0,-1
EVT-KIA-077169,Kia,fuzzy,1.0,-1
EVT-KIA-077170,Kia,fuzzy,1.0,9
EVT-KIA-077171,Kia,fuzzy,1.0,9
EVT-KIA-077172,Kia,fuzzy,1.0,9
EVT-KIA-077173,Kia,fuzzy,1.0,-1
EVT-KIA-077174,Kia,fuzzy,1.0,9
EVT-KIA-077175,Kia,fuzzy,1.0,9
EVT-KIA-077176,Kia,fuzzy,1.0,9
EVT-KIA-077177,Kia,fuzzy,1.0,9
EVT-KIA-077178,Kia,fuzzy,1.0,9
EVT-KIA-077179,Kia,fuzzy,1.0,9
EVT-KIA-077180,Kia,fuzzy,1.0,9
EVT-KIA-077181,Kia,fuzzy,1.0,-1
EVT-KIA-077182,Kia,fuzzy,1.0,-1
EVT-KIA-077183,Kia,fuzzy,1.0,9
EVT-KIA-077184,Kia,fuzzy,1.0,-1
EVT-KIA-077185,Kia,fuzzy,1.0,9
EVT-KIA-077186,Kia,fuzzy,1.0,9
EVT-KIA-077187,Kia,fuzzy,1.0,9
EVT-KIA-077188,Kia,fuzzy,1.0,9
EVT-KIA-077189,Kia,fuzzy,1.0,9
EVT-KIA-077190,Kia,fuzzy,1.0,-1
EVT-KIA-077191,Kia,fuzzy,1.0,9
EVT-KIA-077192,Kia,fuzzy,1.0,9
EVT-KIA-077193,Kia,fuzzy,1.0,9
EVT-KIA-077194,Kia,fuzzy,1.0,9
EVT-KIA-077195,Kia,fuzzy,1.0,9
EVT-KIA-077196,Kia,fuzzy,1.0,9
EVT-KIA-077197,Kia,fuzzy,1.0,-1
EVT-KIA-077198,Kia,fuzzy,1.0,9
EVT-KIA-077199,Kia,fuzzy,1.0,-1
EVT-KIA-077200,Kia,fuzzy,1.0,-1
EVT-KIA-077201,Kia,fuzzy,1.0,-1
EVT-KIA-077202,Kia,fuzzy,1.0,-1
EVT-KIA-077203,Kia,fuzzy,1.0,-1
EVT-KIA-077204,Kia,fuzzy,1.0,9
EVT-KIA-077205,Kia,fuzzy,1.0,9
EVT-KIA-077206,Kia,fuzzy,1.0,-1
EVT-KIA-077207,Kia,fuzzy,1.0,9
EVT-KIA-077208,Kia,fuzzy,1.0,-1
EVT-KIA-077209,Kia,fuzzy,1.0,-1
EVT-KIA-077210,Kia,fuzzy,1.0,-1
EVT-KIA-077211,Kia,fuzzy,1.0,9
EVT-KIA-077212,Kia,fuzzy,1.0,9
EVT-KIA-077213,Kia,fuzzy,1.0,-1
EVT-KIA-077214,Kia,fuzzy,1.0,9
EVT-KIA-077215,Kia,fuzzy,1.0,9
EVT-KIA-077216,Kia,fuzzy,1.0,9
EVT-KIA-077217,Kia,fuzzy,1.0,-1
EVT-KIA-077218,Kia,fuzzy,1.0,-1
EVT-KIA-077219,Kia,fuzzy,1.0,9
EVT-KIA-077220,Kia,fuzzy,1.0,-1
EVT-KIA-077221,Kia,fuzzy,1.0,-1
EVT-KIA-077222,Kia,fuzzy,1.0,-1
EVT-KIA-077223,Kia,fuzzy,1.0,-1
EVT-KIA-077224,Kia,fuzzy,1.0,-1
EVT-KIA-077225,Kia,fuzzy,1.0,-1
EVT-KIA-077226,Kia,fuzzy,1.0,-1
EVT-KIA-077227,Kia,fuzzy,1.0,9
EVT-KIA-077228,Kia,fuzzy,1.0,9
EVT-KIA-077229,Kia,fuzzy,1.0,9
EVT-KIA-077230,Kia,fuzzy,1.0,9
EVT-KIA-077231,Kia,fuzzy,1.0,9
EVT-KIA-077232,Kia,fuzzy,1.0,9
EVT-KIA-077233,Kia,fuzzy,1.0,9
EVT-KIA-077234,Kia,fuzzy,1.0,9
EVT-KIA-077235,Kia,fuzzy,1.0,9
EVT-KIA-077236,Kia,fuzzy,1.0,9
EVT-KIA-077237,Kia,fuzzy,1.0,9
EVT-KIA-077238,Kia,fuzzy,1.0,9
EVT-KIA-077239,Kia,fuzzy,1.0,-1
EVT-KIA-077240,Kia,fuzzy,1.0,-1
EVT-KIA-077241,Kia,fuzzy,1.0,9
EVT-KIA-077242,Kia,fuzzy,1.0,9
EVT-KIA-077243,Kia,fuzzy,1.0,9
EVT-KIA-077244,Kia,fuzzy,1.0,9
EVT-KIA-077245,Kia,fuzzy,1.0,9
EVT-KIA-077246,Kia,fuzzy,1.0,9
EVT-KIA-077247,Kia,fuzzy,1.0,9
EVT-KIA-077248,Kia,fuzzy,1.0,9
EVT-KIA-077249,Kia,fuzzy,1.0,-1
EVT-KIA-077250,Kia,fuzzy,1.0,-1
EVT-KIA-077251,Kia,fuzzy,0.800556,-1
EVT-KIA-077252,Kia,fuzzy,0.869066,-1
EVT-KIA-077253,Kia,fuzzy,0.769982,-1
EVT-KIA-077254,Kia,fuzzy,0.701547,-1
EVT-KIA-077255,Kia,fuzzy,0.956205,-1
EVT-KIA-077256,Kia,fuzzy,0.996094,-1
EVT-KIA-077257,Kia,fuzzy,0.998047,-1
EVT-KIA-077258,Kia,fuzzy,0.972656,-1
EVT-KIA-077259,Kia,fuzzy,0.976337,-1
EVT-KIA-077260,Kia,fuzzy,0.991962,-1
EVT-KIA-077261,Kia,fuzzy,0.964994,-1
EVT-KIA-077262,Kia,fuzzy,0.919621,-1
EVT-KIA-077263,Kia,fuzzy,0.907828,-1
EVT-KIA-077264,Kia,fuzzy,0.987981,-1
EVT-KIA-077265,Kia,fuzzy,0.749174,-1
EVT-KIA-077266,Kia,fuzzy,0.957782,-1
EVT-KIA-077267,Kia,fuzzy,0.977314,-1
EVT-KIA-077268,Kia,fuzzy,0.75616,-1
EVT-KIA-077269,Kia,fuzzy,0.703576,-1
EVT-KIA-077270,Kia,fuzzy,0.979117,-1
EVT-KIA-077271,Kia,fuzzy,0.932166,-1
EVT-KIA-077273,Kia,fuzzy,0.637996,-1
EVT-KIA-077274,Kia,fuzzy,0.846605,-1
EVT-KIA-077275,Kia,fuzzy,0.917819,-1
EVT-KIA-077276,Kia,fuzzy,0.978891,-1
EVT-KIA-077277,Kia,fuzzy,0.798227,-1
EVT-KIA-077278,Kia,fuzzy,0.951022,-1
EVT-KIA-077279,Kia,fuzzy,0.869291,-1
EVT-KIA-077280,Kia,fuzzy,0.962891,-1
EVT-KIA-077281,Kia,fuzzy,0.999775,-1
EVT-KIA-077282,Kia,fuzzy,0.995192,-1
EVT-KIA-077283,Kia,fuzzy,0.996544,-1
EVT-KIA-077284,Kia,fuzzy,0.979192,-1
EVT-KIA-077285,Kia,fuzzy,0.982497,-1
EVT-KIA-077286,Kia,fuzzy,0.999399,-1
EVT-KIA-077287,Kia,fuzzy,0.999399,-1
EVT-KIA-077288,Kia,fuzzy,0.994892,-1
EVT-KIA-077289,Kia,fuzzy,0.980769,-1
EVT-KIA-077290,Kia,fuzzy,0.977163,-1
EVT-KIA-077291,Kia,fuzzy,0.996695,-1
EVT-KIA-077292,Kia,fuzzy,0.9843,-1
EVT-KIA-077293,Kia,fuzzy,0.999925,-1
EVT-KIA-077294,Kia,fuzzy,0.997746,-1
EVT-KIA-077295,Kia,fuzzy,0.994666,-1
EVT-KIA-077296,Kia,fuzzy,0.990535,-1
EVT-KIA-077297,Kia,fuzzy,0.985352,-1
EVT-KIA-077298,Kia,fuzzy,1.0,-1
EVT-KIA-077299,Kia,fuzzy,0.999099,-1
EVT-KIA-077300,Kia,fuzzy,0.992713,-1
EVT-KIA-077301,Kia,fuzzy,0.996319,-1
EVT-KIA-077302,Kia,fuzzy,0.99354,-1
EVT-KIA-077303,Kia,fuzzy,0.993915,-1
EVT-KIA-077304,Kia,fuzzy,0.992939,-1
EVT-KIA-077305,Kia,fuzzy,0.980619,-1
EVT-KIA-077306,Kia,fuzzy,0.999925,-1
EVT-KIA-077307,Kia,fuzzy,0.99707,-1
EVT-KIA-077308,Kia,fuzzy,0.995117,-1
EVT-KIA-077309,Kia,fuzzy,0.999023,-1
EVT-KIA-077310,Kia,fuzzy,0.797401,-1
EVT-KIA-077311,Kia,fuzzy,0.930138,-1
EVT-KIA-077312,Kia,fuzzy,0.985201,-1
EVT-KIA-077313,Kia,fuzzy,0.998723,-1
EVT-KIA-077314,Kia,fuzzy,0.99707,-1
EVT-KIA-077315,Kia,fuzzy,0.940279,-1
EVT-KIA-077316,Kia,fuzzy,0.740535,-1
EVT-KIA-077317,Kia,fuzzy,0.929688,-1
EVT-KIA-077318,Kia,fuzzy,0.748272,-1
EVT-KIA-077319,Kia,fuzzy,0.948017,-1
EVT-KIA-077323,Kia,fuzzy,0.733999,-1
EVT-KIA-077325,Kia,fuzzy,0.560998,-1
EVT-KIA-077326,Kia,fuzzy,0.562575,-1
EVT-KIA-077332,Kia,fuzzy,0.771935,-1
EVT-KIA-077333,Kia,fuzzy,0.565054,-1
EVT-KIA-077334,Kia,fuzzy,0.728816,-1
EVT-KIA-077336,Kia,fuzzy,0.588642,-1
EVT-KIA-077338,Kia,fuzzy,0.628681,-1
EVT-KIA-077339,Kia,fuzzy,0.855544,-1
EVT-KIA-077342,Kia,fuzzy,0.812124,-1
EVT-KIA-077344,Kia,fuzzy,0.755183,-1
EVT-KIA-077345,Kia,fuzzy,0.744591,-1
EVT-KIA-077346,Kia,fuzzy,0.735427,-1
EVT-KIA-077347,Kia,fuzzy,0.892653,-1
EVT-KIA-077348,Kia,fuzzy,0.942233,-1
EVT-KIA-077349,Kia,fuzzy,0.710487,-1
EVT-KIA-077350,Kia,fuzzy,0.993765,-1
EVT-KIA-077351,Kia,fuzzy,0.936974,-1
EVT-KIA-077352,Kia,fuzzy,0.69043,-1
EVT-KIA-077353,Kia,fuzzy,0.800105,-1
EVT-KIA-077361,Kia,fuzzy,0.557242,-1
EVT-KIA-077364,Kia,fuzzy,0.613507,-1
EVT-KIA-077365,Kia,fuzzy,0.618389,-1
EVT-KIA-077367,Kia,fuzzy,0.580679,-1
EVT-KIA-077374,Kia,fuzzy,0.646034,-1
EVT-KIA-077375,Kia,fuzzy,0.658278,-1
EVT-KIA-077376,Kia,fuzzy,0.664062,-1
EVT-KIA-077388,Kia,fuzzy,0.849835,-1
EVT-KIA-077390,Kia,fuzzy,0.976037,-1
EVT-KIA-077391,Kia,fuzzy,0.688326,-1
EVT-KIA-077395,Kia,fuzzy,0.6247,-1
EVT-KIA-077400,Kia,fuzzy,0.850962,-1
EVT-KIA-077405,Kia,fuzzy,0.807843,-1
EVT-KIA-077406,Kia,fuzzy,0.670373,-1
EVT-KIA-077429,Kia,fuzzy,0.923377,-1
EVT-KIA-077431,Kia,fuzzy,0.674429,-1
EVT-KIA-077432,Kia,fuzzy,0.679838,-1
EVT-KIA-077434,Kia,fuzzy,0.961538,-1
EVT-KIA-077435,Kia,fuzzy,0.990309,-1
EVT-KIA-077436,Kia,fuzzy,0.999399,-1
EVT-KIA-077437,Kia,fuzzy,0.995868,-1
EVT-KIA-077438,Kia,fuzzy,0.999174,-1
EVT-KIA-077439,Kia,fuzzy,0.992939,-1
EVT-KIA-077440,Kia,fuzzy,0.888672,-1
EVT-KIA-077441,Kia,fuzzy,0.685697,-1
EVT-KIA-077442,Kia,fuzzy,0.634165,-1
EVT-KIA-077443,Kia,fuzzy,0.639348,-1
EVT-KIA-077444,Kia,fuzzy,0.751578,-1
EVT-KIA-077445,Kia,fuzzy,0.652719,-1
EVT-KIA-077448,Kia,fuzzy,0.723407,-1
EVT-KIA-077450,Kia,fuzzy,0.936448,-1
EVT-KIA-077451,Kia,fuzzy,0.826623,-1
EVT-KIA-077454,Kia,fuzzy,0.902644,-1
EVT-KIA-077456,Kia,fuzzy,0.753531,-1
EVT-KIA-077458,Kia,fuzzy,0.660306,-1
EVT-KIA-077466,Kia,fuzzy,0.747972,-1
EVT-KIA-077470,Kia,fuzzy,0.748948,-1
EVT-KIA-077475,Kia,fuzzy,0.996544,-1
EVT-KIA-077477,Kia,fuzzy,0.835337,-1
EVT-KIA-077479,Kia,fuzzy,0.903621,-1
EVT-KIA-077480,Kia,fuzzy,0.694261,-1
EVT-KIA-077482,Kia,fuzzy,0.771484,-1
EVT-KIA-077485,Kia,fuzzy,0.703576,-1
EVT-KIA-077487,Kia,fuzzy,0.945312,-1
EVT-KIA-077488,Kia,fuzzy,0.724459,-1
EVT-KIA-077491,Kia,fuzzy,0.611779,-1
EVT-KIA-077492,Kia,fuzzy,0.810246,-1
EVT-KIA-077493,Kia,fuzzy,0.930664,-1
EVT-KIA-077494,Kia,fuzzy,0.69366,-1
EVT-KIA-077495,Kia,fuzzy,0.984751,-1
EVT-KIA-077496,Kia,fuzzy,0.76555,-1
EVT-KIA-077497,Kia,fuzzy,0.718975,-1
EVT-KIA-077498,Kia,fuzzy,0.667518,-1
EVT-KIA-077499,Kia,fuzzy,0.728441,-1
EVT-KIA-077500,Kia,fuzzy,0.834285,-1
EVT-KIA-077502,Kia,fuzzy,0.836989,-1
EVT-KIA-077505,Kia,fuzzy,0.797776,-1
EVT-KIA-077508,Kia,fuzzy,0.702224,-1
EVT-KIA-077515,Kia,fuzzy,0.604192,-1
EVT-KIA-077517,Kia,fuzzy,0.572491,-1
EVT-KIA-077518,Kia,fuzzy,0.937725,-1
EVT-KIA-077521,Kia,fuzzy,0.895883,-1
EVT-KIA-077522,Kia,fuzzy,0.616211,-1
EVT-KIA-077532,Kia,fuzzy,0.553786,-1
EVT-KIA-077533,Kia,fuzzy,0.618014,-1
EVT-KIA-077536,Kia,fuzzy,0.885892,-1
EVT-KIA-077537,Kia,fuzzy,0.715971,-1
EVT-KIA-077540,Kia,fuzzy,0.588492,-1
EVT-KIA-077541,Kia,fuzzy,0.812049,-1
EVT-KIA-077542,Kia,fuzzy,0.651517,-1
EVT-KIA-077543,Kia,fuzzy,0.587665,-1
EVT-KIA-077546,Kia,fuzzy,0.885817,-1
EVT-KIA-077547,Kia,fuzzy,0.894832,-1
EVT-KIA-077548,Kia,fuzzy,0.578876,-1
EVT-KIA-077551,Kia,fuzzy,0.971529,-1
EVT-KIA-077554,Kia,fuzzy,0.730619,-1
EVT-KIA-077555,Kia,fuzzy,0.759315,-1
EVT-KIA-077557,Kia,fuzzy,0.805589,-1
EVT-KIA-077558,Kia,fuzzy,0.59345,-1
EVT-KIA-077559,Kia,fuzzy,0.838642,-1
EVT-KIA-077560,Kia,fuzzy,0.763597,-1
EVT-KIA-077562,Kia,fuzzy,0.856671,-1
EVT-KIA-077563,Kia,fuzzy,0.766677,-1
EVT-KIA-077567,Kia,fuzzy,0.922701,-1
EVT-KIA-077568,Kia,fuzzy,0.59037,-1
EVT-KIA-077573,Kia,fuzzy,0.780273,-1
EVT-KIA-077592,Kia,fuzzy,0.715069,-1
EVT-KIA-077596,Kia,fuzzy,0.685622,-1
EVT-KIA-077599,Kia,fuzzy,0.729117,-1
EVT-KIA-077634,Kia,fuzzy,0.561674,-1
EVT-KIA-077638,Kia,fuzzy,0.873498,-1
EVT-KIA-077639,Kia,fuzzy,0.620568,-1
EVT-KIA-077640,Kia,fuzzy,0.705754,-1
EVT-KIA-077643,Kia,fuzzy,0.686298,-1
EVT-KIA-077648,Kia,fuzzy,0.600811,-1
EVT-KIA-077649,Kia,fuzzy,0.60915,-1
EVT-KIA-077658,Kia,fuzzy,0.899715,-1
EVT-KIA-077659,Kia,fuzzy,0.601562,-1
EVT-KIA-077660,Kia,fuzzy,0.946439,-1
EVT-KIA-077663,Kia,fuzzy,0.956731,-1
EVT-KIA-077665,Kia,fuzzy,0.900992,-1
EVT-KIA-077667,Kia,fuzzy,0.88116,-1
EVT-KIA-077668,Kia,fuzzy,0.996019,-1
EVT-KIA-077669,Kia,fuzzy,1.0,-1
EVT-KIA-077670,Kia,fuzzy,1.0,9
EVT-KIA-077671,Kia,fuzzy,1.0,9
EVT-KIA-077672,Kia,fuzzy,1.0,-1
EVT-KIA-077673,Kia,fuzzy,1.0,-1
EVT-KIA-077674,Kia,fuzzy,1.0,9
EVT-KIA-077675,Kia,fuzzy,1.0,-1
EVT-KIA-077676,Kia,fuzzy,1.0,-1
EVT-KIA-077677,Kia,fuzzy,1.0,9
EVT-KIA-077678,Kia,fuzzy,1.0,-1
EVT-KIA-077679,Kia,fuzzy,1.0,9
EVT-KIA-077680,Kia,fuzzy,1.0,9
EVT-KIA-077681,Kia,fuzzy,1.0,9
EVT-KIA-077682,Kia,fuzzy,1.0,-1
EVT-KIA-077683,Kia,fuzzy,1.0,-1
EVT-KIA-077684,Kia,fuzzy,1.0,9
EVT-KIA-077685,Kia,fuzzy,1.0,9
EVT-KIA-077686,Kia,fuzzy,1.0,9
EVT-KIA-077687,Kia,fuzzy,1.0,9
EVT-KIA-077688,Kia,fuzzy,1.0,9
EVT-KIA-077689,Kia,fuzzy,1.0,9
EVT-KIA-077690,Kia,fuzzy,1.0,-1
EVT-KIA-077691,Kia,fuzzy,1.0,-1
EVT-KIA-077692,Kia,fuzzy,1.0,-1
EVT-KIA-077693,Kia,fuzzy,1.0,-1
EVT-KIA-077694,Kia,fuzzy,1.0,9
EVT-KIA-077695,Kia,fuzzy,1.0,9
EVT-KIA-077696,Kia,fuzzy,1.0,-1
EVT-KIA-077697,Kia,fuzzy,1.0,-1
EVT-KIA-077698,Kia,fuzzy,1.0,-1
EVT-KIA-077699,Kia,fuzzy,1.0,-1
EVT-KIA-077700,Kia,fuzzy,1.0,9
EVT-KIA-077701,Kia,fuzzy,1.0,9
EVT-KIA-077702,Kia,fuzzy,1.0,-1
EVT-KIA-077703,Kia,fuzzy,1.0,9
EVT-KIA-077704,Kia,fuzzy,1.0,9
EVT-KIA-077705,Kia,fuzzy,1.0,9
EVT-KIA-077706,Kia,fuzzy,1.0,9
EVT-KIA-077707,Kia,fuzzy,1.0,9
EVT-KIA-077708,Kia,fuzzy,1.0,9
EVT-KIA-077709,Kia,fuzzy,1.0,9
EVT-KIA-077710,Kia,fuzzy,1.0,9
EVT-KIA-077711,Kia,fuzzy,1.0,9
EVT-KIA-077712,Kia,fuzzy,1.0,9
EVT-KIA-077713,Kia,fuzzy,1.0,9
EVT-KIA-077714,Kia,fuzzy,1.0,-1
EVT-KIA-077715,Kia,fuzzy,1.0,9
EVT-KIA-077716,Kia,fuzzy,1.0,-1
EVT-KIA-077717,Kia,fuzzy,1.0,9
EVT-KIA-077718,Kia,fuzzy,1.0,9
EVT-KIA-077719,Kia,fuzzy,1.0,-1
EVT-KIA-077720,Kia,fuzzy,1.0,9
EVT-KIA-077721,Kia,fuzzy,1.0,9
EVT-KIA-077722,Kia,fuzzy,1.0,9
EVT-KIA-077723,Kia,fuzzy,1.0,9
EVT-KIA-077724,Kia,fuzzy,1.0,9
EVT-KIA-077725,Kia,fuzzy,1.0,9
EVT-KIA-077726,Kia,fuzzy,1.0,9
EVT-KIA-077727,Kia,fuzzy,1.0,-1
EVT-KIA-077728,Kia,fuzzy,1.0,9
EVT-KIA-077729,Kia,fuzzy,1.0,9
EVT-KIA-077730,Kia,fuzzy,1.0,9
EVT-KIA-077731,Kia,fuzzy,1.0,-1
EVT-KIA-077732,Kia,fuzzy,1.0,-1
EVT-KIA-077733,Kia,fuzzy,1.0,9
EVT-KIA-077734,Kia,fuzzy,1.0,9
EVT-KIA-077735,Kia,fuzzy,1.0,9
EVT-KIA-077736,Kia,fuzzy,1.0,9
EVT-KIA-077737,Kia,fuzzy,1.0,-1
EVT-KIA-077738,Kia,fuzzy,1.0,-1
EVT-KIA-077739,Kia,fuzzy,1.0,9
EVT-KIA-077740,Kia,fuzzy,1.0,-1
EVT-KIA-077741,Kia,fuzzy,1.0,-1
EVT-KIA-077742,Kia,fuzzy,1.0,-1
EVT-KIA-077743,Kia,fuzzy,1.0,-1
EVT-KIA-077744,Kia,fuzzy,1.0,-1
EVT-KIA-077745,Kia,fuzzy,1.0,9
EVT-KIA-077746,Kia,fuzzy,1.0,9
EVT-KIA-077747,Kia,fuzzy,1.0,9
EVT-KIA-077748,Kia,fuzzy,1.0,9
EVT-KIA-077749,Kia,fuzzy,1.0,-1
EVT-KIA-077750,Kia,fuzzy,1.0,9
EVT-KIA-077751,Kia,fuzzy,1.0,9
EVT-KIA-077752,Kia,fuzzy,1.0,9
EVT-KIA-077753,Kia,fuzzy,1.0,9
EVT-KIA-077754,Kia,fuzzy,1.0,9
EVT-KIA-077755,Kia,fuzzy,1.0,9
EVT-KIA-077756,Kia,fuzzy,1.0,-1
EVT-KIA-077757,Kia,fuzzy,1.0,9
EVT-KIA-077758,Kia,fuzzy,1.0,9
EVT-KIA-077759,Kia,fuzzy,1.0,9
EVT-KIA-077760,Kia,fuzzy,1.0,9
EVT-KIA-077761,Kia,fuzzy,1.0,-1
EVT-KIA-077762,Kia,fuzzy,1.0,9
EVT-KIA-077763,Kia,fuzzy,1.0,9
EVT-KIA-077764,Kia,fuzzy,1.0,-1
EVT-KIA-077765,Kia,fuzzy,1.0,9
EVT-KIA-077766,Kia,fuzzy,1.0,9
EVT-KIA-077767,Kia,fuzzy,1.0,9
EVT-KIA-077768,Kia,fuzzy,1.0,9
EVT-KIA-077769,Kia,fuzzy,1.0,-1
EVT-KIA-077770,Kia,fuzzy,1.0,9
EVT-KIA-077771,Kia,fuzzy,1.0,9
EVT-KIA-077772,Kia,fuzzy,1.0,9
EVT-KIA-077773,Kia,fuzzy,1.0,9
EVT-KIA-077774,Kia,fuzzy,1.0,-1
EVT-KIA-077775,Kia,fuzzy,1.0,-1
EVT-KIA-077776,Kia,fuzzy,1.0,9
EVT-KIA-077777,Kia,fuzzy,1.0,-1
EVT-KIA-077778,Kia,fuzzy,1.0,9
EVT-KIA-077779,Kia,fuzzy,1.0,9
EVT-KIA-077780,Kia,fuzzy,1.0,-1
EVT-KIA-077781,Kia,fuzzy,1.0,-1
EVT-KIA-077782,Kia,fuzzy,1.0,-1
EVT-KIA-077783,Kia,fuzzy,1.0,-1
EVT-KIA-077784,Kia,fuzzy,1.0,9
EVT-KIA-077785,Kia,fuzzy,1.0,-1
EVT-KIA-077786,Kia,fuzzy,1.0,-1
EVT-KIA-077787,Kia,fuzzy,1.0,9
EVT-KIA-077788,Kia,fuzzy,1.0,-1
EVT-KIA-077789,Kia,fuzzy,1.0,-1
EVT-KIA-077790,Kia,fuzzy,1.0,9
EVT-KIA-077791,Kia,fuzzy,1.0,9
EVT-KIA-077792,Kia,fuzzy,1.0,9
EVT-KIA-077793,Kia,fuzzy,1.0,9
EVT-KIA-077794,Kia,fuzzy,1.0,9
EVT-KIA-077795,Kia,fuzzy,1.0,9
EVT-KIA-077796,Kia,fuzzy,1.0,9
EVT-KIA-077797,Kia,fuzzy,1.0,9
EVT-KIA-077798,Kia,fuzzy,1.0,-1
EVT-KIA-077799,Kia,fuzzy,1.0,-1
EVT-KIA-077800,Kia,fuzzy,1.0,9
EVT-KIA-077801,Kia,fuzzy,1.0,9
EVT-KIA-077802,Kia,fuzzy,1.0,9
EVT-KIA-077803,Kia,fuzzy,1.0,9
EVT-KIA-077804,Kia,fuzzy,1.0,9
EVT-KIA-077805,Kia,fuzzy,1.0,9
EVT-KIA-077806,Kia,fuzzy,1.0,-1
EVT-KIA-077807,Kia,fuzzy,1.0,9
EVT-KIA-077808,Kia,fuzzy,1.0,-1
EVT-KIA-077809,Kia,fuzzy,1.0,9
EVT-KIA-077810,Kia,fuzzy,1.0,-1
EVT-KIA-077811,Kia,fuzzy,1.0,-1
EVT-KIA-077812,Kia,fuzzy,1.0,9
EVT-KIA-077813,Kia,fuzzy,1.0,9
EVT-KIA-077814,Kia,fuzzy,1.0,-1
EVT-KIA-077815,Kia,fuzzy,1.0,-1
EVT-KIA-077816,Kia,fuzzy,1.0,9
EVT-KIA-077817,Kia,fuzzy,1.0,9
EVT-KIA-077818,Kia,fuzzy,1.0,9
EVT-KIA-077819,Kia,fuzzy,1.0,9
EVT-KIA-077820,Kia,fuzzy,1.0,9
EVT-KIA-077821,Kia,fuzzy,1.0,9
EVT-KIA-077822,Kia,fuzzy,1.0,9
EVT-KIA-077823,Kia,fuzzy,1.0,9
EVT-KIA-077824,Kia,fuzzy,1.0,-1
EVT-KIA-077825,Kia,fuzzy,1.0,9
EVT-KIA-077826,Kia,fuzzy,1.0,9
EVT-KIA-077827,Kia,fuzzy,1.0,9
EVT-KIA-077828,Kia,fuzzy,1.0,-1
EVT-KIA-077829,Kia,fuzzy,1.0,9
EVT-KIA-077830,Kia,fuzzy,1.0,-1
EVT-KIA-077831,Kia,fuzzy,1.0,9
EVT-KIA-077832,Kia,fuzzy,1.0,9
