window_id,vehicle_id,vehicle_model,anomaly_score,local_alert,gnn_campaign_score,cluster_id,vehicles_in_cluster,behavioral_cohesion,eval_dominant_attack_type,final_decision
79516,Kia,Kia,1.0,1,0.9744,-1,0,0.0,,isolated_attack
79517,Kia,Kia,1.0,1,0.9744,-1,0,0.0,,isolated_attack
79518,Kia,Kia,1.0,1,0.9716,-1,0,0.0,,isolated_attack
79519,Kia,Kia,1.0,1,0.9743,-1,0,0.0,,isolated_attack
79520,Kia,Kia,1.0,1,0.9487,-1,0,0.0,,isolated_attack
79521,Kia,Kia,0.999023,1,0.9369,-1,0,0.0,,isolated_attack
79522,Kia,Kia,0.830904,1,0.6599,-1,0,0.0,,isolated_attack
79523,Kia,Kia,0.92165,1,0.8587,-1,0,0.0,,isolated_attack
79524,Kia,Kia,0.826998,1,0.6474,-1,0,0.0,,isolated_attack
79526,Kia,Kia,0.837139,1,0.6681,0,3,0.9459,malfunction,coordinated_attack
79528,Kia,Kia,0.86268,1,0.6925,-1,0,0.0,,isolated_attack
79529,Kia,Kia,0.976337,1,0.9211,-1,0,0.0,,isolated_attack
79530,Kia,Kia,0.999399,1,0.9233,-1,0,0.0,,isolated_attack
79531,Kia,Kia,0.979718,1,0.9136,-1,0,0.0,,isolated_attack
79532,Kia,Kia,0.989333,1,0.9174,-1,0,0.0,,isolated_attack
79533,Kia,Kia,0.998422,1,0.9229,-1,0,0.0,,isolated_attack
79534,Kia,Kia,0.999324,1,0.9273,-1,0,0.0,,isolated_attack
79535,Kia,Kia,0.994441,1,0.9251,-1,0,0.0,,isolated_attack
79536,Kia,Kia,0.995418,1,0.9302,-1,0,0.0,,isolated_attack
79537,Kia,Kia,0.961989,1,0.899,-1,0,0.0,,isolated_attack
79538,Kia,Kia,0.970628,1,0.8986,-1,0,0.0,,isolated_attack
79539,Kia,Kia,0.93149,1,0.8515,-1,0,0.0,,isolated_attack
79541,Kia,Kia,0.962891,1,0.8943,-1,0,0.0,,isolated_attack
79542,Kia,Kia,0.979943,1,0.9156,-1,0,0.0,,isolated_attack
79543,Kia,Kia,0.977464,1,0.9141,-1,0,0.0,,isolated_attack
79544,Kia,Kia,0.983098,1,0.9245,-1,0,0.0,,isolated_attack
79545,Kia,Kia,0.940805,1,0.882,-1,0,0.0,,isolated_attack
79546,Kia,Kia,0.977915,1,0.9156,-1,0,0.0,,isolated_attack
79547,Kia,Kia,0.995042,1,0.9354,-1,0,0.0,,isolated_attack
79548,Kia,Kia,0.964393,1,0.9089,-1,0,0.0,,isolated_attack
79549,Kia,Kia,0.9846,1,0.9366,-1,0,0.0,,isolated_attack
79550,Kia,Kia,0.949669,1,0.8979,-1,0,0.0,,isolated_attack
79551,Kia,Kia,0.990009,1,0.9192,-1,0,0.0,,isolated_attack
79552,Kia,Kia,0.947791,1,0.8929,-1,0,0.0,,isolated_attack
79553,Kia,Kia,0.964017,1,0.8983,-1,0,0.0,,isolated_attack
79554,Kia,Kia,0.941406,1,0.8955,-1,0,0.0,,isolated_attack
79555,Kia,Kia,0.980694,1,0.9132,-1,0,0.0,,isolated_attack
79556,Kia,Kia,0.958759,1,0.9009,-1,0,0.0,,isolated_attack
79557,Kia,Kia,0.944787,1,0.8689,-1,0,0.0,,isolated_attack
79558,Kia,Kia,0.93412,1,0.8598,-1,0,0.0,,isolated_attack
79559,Kia,Kia,0.983098,1,0.9233,-1,0,0.0,,isolated_attack
79560,Kia,Kia,0.973483,1,0.9084,-1,0,0.0,,isolated_attack
79561,Kia,Kia,0.983474,1,0.9273,-1,0,0.0,,isolated_attack
79562,Kia,Kia,0.99384,1,0.9219,-1,0,0.0,,isolated_attack
79563,Kia,Kia,1.0,1,0.9276,-1,0,0.0,,isolated_attack
79564,Kia,Kia,0.995643,1,0.9316,-1,0,0.0,,isolated_attack
79565,Kia,Kia,0.899715,1,0.8064,-1,0,0.0,,isolated_attack
79566,Kia,Kia,0.828951,1,0.6471,-1,0,0.0,,isolated_attack
79567,Kia,Kia,0.961764,1,0.9036,-1,0,0.0,,isolated_attack
79568,Kia,Kia,0.989408,1,0.9227,-1,0,0.0,,isolated_attack
79569,Kia,Kia,0.998422,1,0.9259,-1,0,0.0,,isolated_attack
79570,Kia,Kia,0.971755,1,0.9206,-1,0,0.0,,isolated_attack
79571,Kia,Kia,0.864633,1,0.7538,-1,0,0.0,,isolated_attack
79572,Kia,Kia,0.982873,1,0.9195,-1,0,0.0,,isolated_attack
79573,Kia,Kia,0.953125,1,0.9034,-1,0,0.0,,isolated_attack
79574,Kia,Kia,0.992188,1,0.9296,-1,0,0.0,,isolated_attack
79575,Kia,Kia,0.969501,1,0.9182,-1,0,0.0,,isolated_attack
79576,Kia,Kia,0.992563,1,0.9248,-1,0,0.0,,isolated_attack
79577,Kia,Kia,0.964093,1,0.9067,-1,0,0.0,,isolated_attack
79578,Kia,Kia,0.85945,1,0.7274,-1,0,0.0,,isolated_attack
79580,Kia,Kia,0.955303,1,0.8945,-1,0,0.0,,isolated_attack
79581,Kia,Kia,0.982647,1,0.9221,-1,0,0.0,,isolated_attack
79582,Kia,Kia,0.986103,1,0.9202,-1,0,0.0,,isolated_attack
79583,Kia,Kia,0.972506,1,0.9072,-1,0,0.0,,isolated_attack
79584,Kia,Kia,0.875676,1,0.7509,-1,0,0.0,,isolated_attack
79585,Kia,Kia,0.964543,1,0.9141,-1,0,0.0,,isolated_attack
79586,Kia,Kia,0.944712,1,0.8734,-1,0,0.0,,isolated_attack
79587,Kia,Kia,0.958534,1,0.9061,-1,0,0.0,,isolated_attack
79588,Kia,Kia,0.994591,1,0.9221,-1,0,0.0,,isolated_attack
79589,Kia,Kia,0.933218,1,0.8527,-1,0,0.0,,isolated_attack
79590,Kia,Kia,0.939678,1,0.8742,-1,0,0.0,,isolated_attack
79591,Kia,Kia,0.945989,1,0.8859,-1,0,0.0,,isolated_attack
79592,Kia,Kia,0.898663,1,0.802,-1,0,0.0,,isolated_attack
79593,Kia,Kia,0.981596,1,0.9197,-1,0,0.0,,isolated_attack
79594,Kia,Kia,0.9375,1,0.8817,-1,0,0.0,,isolated_attack
79595,Kia,Kia,0.897686,1,0.7949,-1,0,0.0,,isolated_attack
79596,Kia,Kia,0.80927,1,0.6241,-1,0,0.0,,isolated_attack
79597,Kia,Kia,0.981896,1,0.9131,-1,0,0.0,,isolated_attack
79598,Kia,Kia,0.980243,1,0.9267,-1,0,0.0,,isolated_attack
79600,Kia,Kia,0.88116,1,0.7581,-1,0,0.0,,isolated_attack
79605,Kia,Kia,0.869892,1,0.7152,-1,0,0.0,,isolated_attack
79609,Kia,Kia,0.856596,1,0.6975,-1,0,0.0,,isolated_attack
79610,Kia,Kia,0.852614,1,0.6554,-1,0,0.0,,isolated_attack
79616,Kia,Kia,0.916992,1,0.8339,-1,0,0.0,,isolated_attack
79619,Kia,Kia,0.995267,1,0.9155,-1,0,0.0,,isolated_attack
79620,Kia,Kia,0.957407,1,0.9034,-1,0,0.0,,isolated_attack
79622,Kia,Kia,0.84683,1,0.6881,0,3,0.9459,malfunction,coordinated_attack
79638,Kia,Kia,0.99662,1,0.9214,-1,0,0.0,,isolated_attack
79640,Kia,Kia,0.986629,1,0.9133,-1,0,0.0,,isolated_attack
79641,Kia,Kia,0.995718,1,0.94,-1,0,0.0,,isolated_attack
79642,Kia,Kia,0.851187,1,0.719,-1,0,0.0,,isolated_attack
79643,Kia,Kia,1.0,1,0.9338,-1,0,0.0,,isolated_attack
79644,Kia,Kia,0.992488,1,0.9237,-1,0,0.0,,isolated_attack
79645,Kia,Kia,0.997671,1,0.9292,-1,0,0.0,,isolated_attack
79646,Kia,Kia,0.953801,1,0.9105,-1,0,0.0,,isolated_attack
79647,Kia,Kia,0.995944,1,0.9278,-1,0,0.0,,isolated_attack
79648,Kia,Kia,0.997371,1,0.9302,-1,0,0.0,,isolated_attack
79649,Kia,Kia,0.990535,1,0.9257,-1,0,0.0,,isolated_attack
79650,Kia,Kia,0.951773,1,0.8973,-1,0,0.0,,isolated_attack
79658,Kia,Kia,0.900541,1,0.7999,-1,0,0.0,,isolated_attack
79661,Kia,Kia,0.920523,1,0.8435,-1,0,0.0,,isolated_attack
79664,Kia,Kia,0.844802,1,0.6963,-1,0,0.0,,isolated_attack
79670,Kia,Kia,0.813026,1,0.6414,-1,0,0.0,,isolated_attack
79671,Kia,Kia,0.93765,1,0.8806,-1,0,0.0,,isolated_attack
79685,Kia,Kia,0.964093,1,0.9054,-1,0,0.0,,isolated_attack
79686,Kia,Kia,0.849534,1,0.6538,-1,0,0.0,,isolated_attack
79694,Kia,Kia,0.812049,1,0.6316,-1,0,0.0,,isolated_attack
79695,Kia,Kia,0.828125,1,0.6585,0,3,0.9459,malfunction,coordinated_attack
79700,Kia,Kia,0.910081,1,0.8119,-1,0,0.0,,isolated_attack
79701,Kia,Kia,0.818585,1,0.6324,0,3,0.9459,malfunction,coordinated_attack
79717,Kia,Kia,0.806941,1,0.5675,-1,0,0.0,,isolated_attack
79718,Kia,Kia,0.889724,1,0.8042,-1,0,0.0,,isolated_attack
79719,Kia,Kia,0.917067,1,0.8594,-1,0,0.0,,isolated_attack
79732,Kia,Kia,0.86884,1,0.699,-1,0,0.0,,isolated_attack
79735,Kia,Kia,0.883263,1,0.7472,-1,0,0.0,,isolated_attack
79737,Kia,Kia,0.891902,1,0.7681,-1,0,0.0,,isolated_attack
79742,Kia,Kia,0.909781,1,0.8303,-1,0,0.0,,isolated_attack
79743,Kia,Kia,0.892578,1,0.7869,-1,0,0.0,,isolated_attack
79744,Kia,Kia,0.878606,1,0.7661,-1,0,0.0,,isolated_attack
79747,Kia,Kia,0.829177,1,0.6646,-1,0,0.0,,isolated_attack
79760,Kia,Kia,0.907978,1,0.8015,-1,0,0.0,,isolated_attack
79764,Kia,Kia,0.971379,1,0.9115,-1,0,0.0,,isolated_attack
79770,Kia,Kia,0.894306,1,0.7777,-1,0,0.0,,isolated_attack
79783,Kia,Kia,0.899189,1,0.7723,-1,0,0.0,,isolated_attack
79787,Kia,Kia,0.809495,1,0.6104,-1,0,0.0,,isolated_attack
79789,Kia,Kia,0.808744,1,0.6132,-1,0,0.0,,isolated_attack
79790,Kia,Kia,0.858023,1,0.7135,0,3,0.9459,malfunction,coordinated_attack
79806,Kia,Kia,0.936674,1,0.8605,-1,0,0.0,,isolated_attack
79828,Kia,Kia,0.849008,1,0.6855,-1,0,0.0,,isolated_attack
79829,Kia,Kia,0.823618,1,0.6058,-1,0,0.0,,isolated_attack
79843,Kia,Kia,0.888897,1,0.793,-1,0,0.0,,isolated_attack
79847,Kia,Kia,0.996244,1,0.9304,-1,0,0.0,,isolated_attack
79849,Kia,Kia,0.96274,1,0.8971,-1,0,0.0,,isolated_attack
79852,Kia,Kia,0.933368,1,0.845,-1,0,0.0,,isolated_attack
79854,Kia,Kia,0.93134,1,0.8557,-1,0,0.0,,isolated_attack
79856,Kia,Kia,0.852915,1,0.6884,-1,0,0.0,,isolated_attack
79862,Kia,Kia,0.817458,1,0.5801,-1,0,0.0,,isolated_attack
79869,Kia,Kia,0.818434,1,0.6526,-1,0,0.0,,isolated_attack
79870,Kia,Kia,0.814603,1,0.6127,-1,0,0.0,,isolated_attack
79877,Kia,Kia,0.863657,1,0.7129,-1,0,0.0,,isolated_attack
79881,Kia,Kia,0.877855,1,0.7415,-1,0,0.0,,isolated_attack
79890,Kia,Kia,0.825571,1,0.6347,0,3,0.9459,malfunction,coordinated_attack
79908,Kia,Kia,0.895057,1,0.7701,-1,0,0.0,,isolated_attack
79921,Kia,Kia,0.841572,1,0.6855,0,3,0.9459,malfunction,coordinated_attack
79927,Kia,Kia,0.907602,1,0.8126,-1,0,0.0,,isolated_attack
79930,Kia,Kia,0.862305,1,0.729,-1,0,0.0,,isolated_attack
79932,Kia,Kia,0.901367,1,0.8071,-1,0,0.0,,isolated_attack
79938,Kia,Kia,0.828576,1,0.6528,0,3,0.9459,malfunction,coordinated_attack
79939,Kia,Kia,1.0,1,0.9641,-1,0,0.0,,isolated_attack
79940,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
79941,Kia,Kia,1.0,1,0.9747,-1,0,0.0,,isolated_attack
79942,Kia,Kia,1.0,1,0.975,-1,0,0.0,,isolated_attack
79943,Kia,Kia,1.0,1,0.975,-1,0,0.0,,isolated_attack
79944,Kia,Kia,1.0,1,0.9725,-1,0,0.0,,isolated_attack
79945,Kia,Kia,1.0,1,0.9748,-1,0,0.0,,isolated_attack
79946,Kia,Kia,1.0,1,0.9711,-1,0,0.0,,isolated_attack
79947,Kia,Kia,1.0,1,0.9691,-1,0,0.0,,isolated_attack
79948,Kia,Kia,1.0,1,0.972,-1,0,0.0,,isolated_attack
79949,Kia,Kia,1.0,1,0.9726,-1,0,0.0,,isolated_attack
79950,Kia,Kia,1.0,1,0.9711,-1,0,0.0,,isolated_attack
79951,Kia,Kia,1.0,1,0.9702,-1,0,0.0,,isolated_attack
79952,Kia,Kia,1.0,1,0.9724,-1,0,0.0,,isolated_attack
79953,Kia,Kia,1.0,1,0.9723,-1,0,0.0,,isolated_attack
79954,Kia,Kia,1.0,1,0.9722,-1,0,0.0,,isolated_attack
79955,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
79956,Kia,Kia,1.0,1,0.975,-1,0,0.0,,isolated_attack
79957,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
79958,Kia,Kia,1.0,1,0.9734,-1,0,0.0,,isolated_attack
79959,Kia,Kia,1.0,1,0.9735,-1,0,0.0,,isolated_attack
79960,Kia,Kia,1.0,1,0.9753,-1,0,0.0,,isolated_attack
79961,Kia,Kia,1.0,1,0.976,-1,0,0.0,,isolated_attack
79962,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
79963,Kia,Kia,1.0,1,0.9749,-1,0,0.0,,isolated_attack
79964,Kia,Kia,1.0,1,0.975,-1,0,0.0,,isolated_attack
79965,Kia,Kia,1.0,1,0.9712,-1,0,0.0,,isolated_attack
79966,Kia,Kia,1.0,1,0.9715,-1,0,0.0,,isolated_attack
79967,Kia,Kia,1.0,1,0.9734,-1,0,0.0,,isolated_attack
79968,Kia,Kia,1.0,1,0.9758,-1,0,0.0,,isolated_attack
79969,Kia,Kia,1.0,1,0.976,-1,0,0.0,,isolated_attack
79970,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
79971,Kia,Kia,1.0,1,0.9768,-1,0,0.0,,isolated_attack
79972,Kia,Kia,1.0,1,0.9734,-1,0,0.0,,isolated_attack
79973,Kia,Kia,1.0,1,0.9735,-1,0,0.0,,isolated_attack
79974,Kia,Kia,1.0,1,0.9752,-1,0,0.0,,isolated_attack
79975,Kia,Kia,1.0,1,0.9743,-1,0,0.0,,isolated_attack
79976,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
79977,Kia,Kia,1.0,1,0.9757,-1,0,0.0,,isolated_attack
79978,Kia,Kia,1.0,1,0.9755,-1,0,0.0,,isolated_attack
79979,Kia,Kia,1.0,1,0.9716,-1,0,0.0,,isolated_attack
79980,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
79981,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
79982,Kia,Kia,1.0,1,0.9759,-1,0,0.0,,isolated_attack
79983,Kia,Kia,1.0,1,0.9749,-1,0,0.0,,isolated_attack
79984,Kia,Kia,1.0,1,0.9747,-1,0,0.0,,isolated_attack
79985,Kia,Kia,1.0,1,0.9743,-1,0,0.0,,isolated_attack
79986,Kia,Kia,1.0,1,0.9719,-1,0,0.0,,isolated_attack
79987,Kia,Kia,1.0,1,0.9708,-1,0,0.0,,isolated_attack
79988,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
79989,Kia,Kia,1.0,1,0.9698,-1,0,0.0,,isolated_attack
79990,Kia,Kia,1.0,1,0.9695,-1,0,0.0,,isolated_attack
79991,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
79992,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
79993,Kia,Kia,1.0,1,0.9707,-1,0,0.0,,isolated_attack
79994,Kia,Kia,1.0,1,0.9723,-1,0,0.0,,isolated_attack
79995,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
79996,Kia,Kia,1.0,1,0.9758,-1,0,0.0,,isolated_attack
79997,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
79998,Kia,Kia,1.0,1,0.9756,-1,0,0.0,,isolated_attack
79999,Kia,Kia,1.0,1,0.9758,-1,0,0.0,,isolated_attack
80000,Kia,Kia,1.0,1,0.9724,-1,0,0.0,,isolated_attack
80001,Kia,Kia,1.0,1,0.9742,-1,0,0.0,,isolated_attack
80002,Kia,Kia,1.0,1,0.9729,-1,0,0.0,,isolated_attack
80003,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
80004,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80005,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
80006,Kia,Kia,1.0,1,0.974,-1,0,0.0,,isolated_attack
80007,Kia,Kia,1.0,1,0.974,-1,0,0.0,,isolated_attack
80008,Kia,Kia,1.0,1,0.9761,-1,0,0.0,,isolated_attack
80009,Kia,Kia,1.0,1,0.9772,-1,0,0.0,,isolated_attack
80010,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80011,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
80012,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80013,Kia,Kia,1.0,1,0.9741,-1,0,0.0,,isolated_attack
80014,Kia,Kia,1.0,1,0.9754,-1,0,0.0,,isolated_attack
80015,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80016,Kia,Kia,1.0,1,0.9753,-1,0,0.0,,isolated_attack
80017,Kia,Kia,1.0,1,0.9762,-1,0,0.0,,isolated_attack
80018,Kia,Kia,1.0,1,0.9753,-1,0,0.0,,isolated_attack
80019,Kia,Kia,1.0,1,0.9721,-1,0,0.0,,isolated_attack
80020,Kia,Kia,1.0,1,0.9757,-1,0,0.0,,isolated_attack
80021,Kia,Kia,1.0,1,0.9744,-1,0,0.0,,isolated_attack
80022,Kia,Kia,1.0,1,0.9744,-1,0,0.0,,isolated_attack
80023,Kia,Kia,1.0,1,0.9745,-1,0,0.0,,isolated_attack
80024,Kia,Kia,1.0,1,0.9751,-1,0,0.0,,isolated_attack
80025,Kia,Kia,1.0,1,0.9723,-1,0,0.0,,isolated_attack
80026,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
80027,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80028,Kia,Kia,1.0,1,0.9737,-1,0,0.0,,isolated_attack
80029,Kia,Kia,1.0,1,0.9748,-1,0,0.0,,isolated_attack
80030,Kia,Kia,1.0,1,0.9759,-1,0,0.0,,isolated_attack
80031,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80032,Kia,Kia,1.0,1,0.9744,-1,0,0.0,,isolated_attack
80033,Kia,Kia,1.0,1,0.9753,-1,0,0.0,,isolated_attack
80034,Kia,Kia,1.0,1,0.977,-1,0,0.0,,isolated_attack
80035,Kia,Kia,1.0,1,0.9763,-1,0,0.0,,isolated_attack
80036,Kia,Kia,1.0,1,0.9765,-1,0,0.0,,isolated_attack
80037,Kia,Kia,1.0,1,0.9758,-1,0,0.0,,isolated_attack
80038,Kia,Kia,1.0,1,0.9769,-1,0,0.0,,isolated_attack
80039,Kia,Kia,1.0,1,0.9755,-1,0,0.0,,isolated_attack
80040,Kia,Kia,1.0,1,0.9747,-1,0,0.0,,isolated_attack
80041,Kia,Kia,1.0,1,0.9699,-1,0,0.0,,isolated_attack
80042,Kia,Kia,1.0,1,0.9737,-1,0,0.0,,isolated_attack
80043,Kia,Kia,1.0,1,0.9722,-1,0,0.0,,isolated_attack
80044,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
80045,Kia,Kia,1.0,1,0.9763,-1,0,0.0,,isolated_attack
80046,Kia,Kia,1.0,1,0.9753,-1,0,0.0,,isolated_attack
80047,Kia,Kia,1.0,1,0.9713,-1,0,0.0,,isolated_attack
80048,Kia,Kia,1.0,1,0.9697,-1,0,0.0,,isolated_attack
80049,Kia,Kia,1.0,1,0.9712,-1,0,0.0,,isolated_attack
80050,Kia,Kia,1.0,1,0.9702,-1,0,0.0,,isolated_attack
80051,Kia,Kia,1.0,1,0.968,-1,0,0.0,,isolated_attack
80052,Kia,Kia,1.0,1,0.9688,-1,0,0.0,,isolated_attack
80053,Kia,Kia,1.0,1,0.9723,-1,0,0.0,,isolated_attack
80054,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80055,Kia,Kia,1.0,1,0.9734,-1,0,0.0,,isolated_attack
80056,Kia,Kia,1.0,1,0.9747,-1,0,0.0,,isolated_attack
80057,Kia,Kia,1.0,1,0.9729,-1,0,0.0,,isolated_attack
80058,Kia,Kia,1.0,1,0.9758,-1,0,0.0,,isolated_attack
80059,Kia,Kia,1.0,1,0.977,-1,0,0.0,,isolated_attack
80060,Kia,Kia,1.0,1,0.976,-1,0,0.0,,isolated_attack
80061,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
80062,Kia,Kia,1.0,1,0.9697,-1,0,0.0,,isolated_attack
80063,Kia,Kia,1.0,1,0.9718,-1,0,0.0,,isolated_attack
80064,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
80065,Kia,Kia,1.0,1,0.9753,-1,0,0.0,,isolated_attack
80066,Kia,Kia,1.0,1,0.9736,-1,0,0.0,,isolated_attack
80067,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
80068,Kia,Kia,1.0,1,0.9737,-1,0,0.0,,isolated_attack
80069,Kia,Kia,1.0,1,0.9707,-1,0,0.0,,isolated_attack
80070,Kia,Kia,1.0,1,0.9707,-1,0,0.0,,isolated_attack
80071,Kia,Kia,1.0,1,0.9723,-1,0,0.0,,isolated_attack
80072,Kia,Kia,1.0,1,0.9709,-1,0,0.0,,isolated_attack
80073,Kia,Kia,1.0,1,0.9747,-1,0,0.0,,isolated_attack
80074,Kia,Kia,1.0,1,0.9733,-1,0,0.0,,isolated_attack
80075,Kia,Kia,1.0,1,0.9711,-1,0,0.0,,isolated_attack
80076,Kia,Kia,1.0,1,0.9726,-1,0,0.0,,isolated_attack
80077,Kia,Kia,1.0,1,0.9726,-1,0,0.0,,isolated_attack
80078,Kia,Kia,1.0,1,0.9722,-1,0,0.0,,isolated_attack
80079,Kia,Kia,1.0,1,0.973,-1,0,0.0,,isolated_attack
80080,Kia,Kia,1.0,1,0.9748,-1,0,0.0,,isolated_attack
80081,Kia,Kia,1.0,1,0.9703,-1,0,0.0,,isolated_attack
80082,Kia,Kia,1.0,1,0.9696,-1,0,0.0,,isolated_attack
80083,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
80084,Kia,Kia,1.0,1,0.972,-1,0,0.0,,isolated_attack
80085,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80086,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80087,Kia,Kia,1.0,1,0.9759,-1,0,0.0,,isolated_attack
80088,Kia,Kia,1.0,1,0.9775,-1,0,0.0,,isolated_attack
80089,Kia,Kia,1.0,1,0.9757,-1,0,0.0,,isolated_attack
80090,Kia,Kia,1.0,1,0.977,-1,0,0.0,,isolated_attack
80091,Kia,Kia,1.0,1,0.9777,-1,0,0.0,,isolated_attack
80092,Kia,Kia,1.0,1,0.9745,-1,0,0.0,,isolated_attack
80093,Kia,Kia,1.0,1,0.971,-1,0,0.0,,isolated_attack
80094,Kia,Kia,1.0,1,0.9732,-1,0,0.0,,isolated_attack
80095,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
80096,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
80097,Kia,Kia,1.0,1,0.9716,-1,0,0.0,,isolated_attack
80098,Kia,Kia,1.0,1,0.9715,-1,0,0.0,,isolated_attack
80099,Kia,Kia,1.0,1,0.9705,-1,0,0.0,,isolated_attack
80100,Kia,Kia,1.0,1,0.9745,-1,0,0.0,,isolated_attack
80101,Kia,Kia,1.0,1,0.9754,-1,0,0.0,,isolated_attack
80102,Kia,Kia,1.0,1,0.9737,-1,0,0.0,,isolated_attack
80103,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80104,Kia,Kia,1.0,1,0.9735,-1,0,0.0,,isolated_attack
80105,Kia,Kia,1.0,1,0.9683,-1,0,0.0,,isolated_attack
80106,Kia,Kia,1.0,1,0.971,-1,0,0.0,,isolated_attack
80107,Kia,Kia,1.0,1,0.97,-1,0,0.0,,isolated_attack
80108,Kia,Kia,1.0,1,0.9701,-1,0,0.0,,isolated_attack
80109,Kia,Kia,1.0,1,0.9722,-1,0,0.0,,isolated_attack
80110,Kia,Kia,1.0,1,0.9736,-1,0,0.0,,isolated_attack
80111,Kia,Kia,1.0,1,0.9723,-1,0,0.0,,isolated_attack
80112,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
80113,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
80114,Kia,Kia,1.0,1,0.9716,-1,0,0.0,,isolated_attack
80115,Kia,Kia,1.0,1,0.9731,-1,0,0.0,,isolated_attack
80116,Kia,Kia,1.0,1,0.9763,-1,0,0.0,,isolated_attack
80117,Kia,Kia,1.0,1,0.972,-1,0,0.0,,isolated_attack
80118,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80119,Kia,Kia,1.0,1,0.9754,-1,0,0.0,,isolated_attack
80120,Kia,Kia,1.0,1,0.9741,-1,0,0.0,,isolated_attack
80121,Kia,Kia,1.0,1,0.9746,-1,0,0.0,,isolated_attack
80122,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80123,Kia,Kia,1.0,1,0.9718,-1,0,0.0,,isolated_attack
80124,Kia,Kia,1.0,1,0.9743,-1,0,0.0,,isolated_attack
80125,Kia,Kia,1.0,1,0.9745,-1,0,0.0,,isolated_attack
80126,Kia,Kia,1.0,1,0.973,-1,0,0.0,,isolated_attack
80127,Kia,Kia,1.0,1,0.973,-1,0,0.0,,isolated_attack
80128,Kia,Kia,1.0,1,0.9729,-1,0,0.0,,isolated_attack
80129,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80130,Kia,Kia,1.0,1,0.9711,-1,0,0.0,,isolated_attack
80131,Kia,Kia,1.0,1,0.9738,-1,0,0.0,,isolated_attack
80132,Kia,Kia,1.0,1,0.9739,-1,0,0.0,,isolated_attack
80133,Kia,Kia,1.0,1,0.974,-1,0,0.0,,isolated_attack
80134,Kia,Kia,1.0,1,0.9734,-1,0,0.0,,isolated_attack
80135,Kia,Kia,1.0,1,0.9745,-1,0,0.0,,isolated_attack
80136,Kia,Kia,1.0,1,0.9732,-1,0,0.0,,isolated_attack
80137,Kia,Kia,1.0,1,0.9724,-1,0,0.0,,isolated_attack
80138,Kia,Kia,1.0,1,0.9737,-1,0,0.0,,isolated_attack
80139,Kia,Kia,1.0,1,0.9727,-1,0,0.0,,isolated_attack
80140,Kia,Kia,1.0,1,0.9724,-1,0,0.0,,isolated_attack
80141,Kia,Kia,1.0,1,0.9743,-1,0,0.0,,isolated_attack
80142,Kia,Kia,1.0,1,0.9734,-1,0,0.0,,isolated_attack
80143,Kia,Kia,1.0,1,0.9728,-1,0,0.0,,isolated_attack
