event_id,vehicle_model,attack_type,algorithm,cluster_id,n_vehicles_in_cluster,mean_behavioural_similarity,final_classification
EVT-KIA-095698,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095699,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095700,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095701,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095702,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095703,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095704,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095705,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095706,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095707,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095708,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095709,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095710,Kia,malfunction,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-095711,Kia,malfunction,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-095712,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095713,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095714,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095715,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095716,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095717,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095718,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095719,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095720,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095721,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095722,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095723,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095724,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095725,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095726,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095727,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095728,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095729,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095730,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095731,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095732,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095733,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095734,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095735,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095736,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095737,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095738,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095739,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095740,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095741,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095742,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095743,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095744,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095745,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095746,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095747,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095748,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095749,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095750,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095751,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095752,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095753,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095754,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095755,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095756,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095757,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095758,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095759,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095760,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095761,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095762,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095763,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095764,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095765,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095766,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095767,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095768,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095769,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095770,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095771,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095772,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095773,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095774,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095775,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095776,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095777,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095778,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095779,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095780,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095781,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095782,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095783,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095784,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095785,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095786,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095787,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095788,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095789,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095790,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095791,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095792,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095793,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095794,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095795,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095796,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095797,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095798,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095799,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095800,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095801,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095802,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095803,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095804,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095805,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095806,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095807,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095808,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095809,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095810,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095811,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095812,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095813,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095814,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095815,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095816,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095817,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095818,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095819,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095820,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095821,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095822,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095823,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095824,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095825,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095826,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095827,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095828,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095829,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095830,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095831,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095832,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095833,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095834,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095835,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095836,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095837,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095838,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095839,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095840,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095841,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095842,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095843,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095844,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095845,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095846,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095847,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095848,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095849,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095850,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095851,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095852,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095853,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095854,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095855,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095856,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095857,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095858,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095859,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095860,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095861,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095862,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095863,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095864,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095865,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095866,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095868,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095869,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095870,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095871,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095872,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095873,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095874,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095875,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095876,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095877,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095878,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095879,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095880,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095881,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095882,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095883,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095884,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095885,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095886,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095887,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095888,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095889,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095890,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095891,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095892,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095893,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095894,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095895,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095896,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095897,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095898,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095899,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095900,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095901,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095902,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095903,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095904,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095905,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095906,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095907,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095908,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095909,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095910,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095911,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095912,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095913,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095914,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095915,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095916,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095917,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095918,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095919,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095920,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095921,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095922,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095923,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095924,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095925,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095926,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095927,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095928,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095929,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095930,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095931,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095932,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095933,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095934,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095935,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095936,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095937,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095938,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095939,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095940,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095941,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095942,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095943,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095944,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095945,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095946,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095947,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095948,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095949,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095950,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095951,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095952,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095953,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095954,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095955,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095956,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095957,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095958,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095959,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095960,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095961,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095962,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095963,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095964,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095965,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095966,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095967,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095968,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095969,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095970,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095971,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095972,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095973,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095974,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095975,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095976,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095977,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095978,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095979,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095980,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095981,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095982,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095983,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095984,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095985,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095986,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095987,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095988,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095989,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095990,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095991,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095992,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095993,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095994,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095995,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095996,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095997,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095998,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-095999,Kia,malfunction,kmeans,1,2,0.993164,Fleet-level coordinated behavioural pattern
EVT-KIA-096000,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096001,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096002,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096003,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096004,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096005,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096006,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096007,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096008,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096009,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096010,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096011,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096012,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096013,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096014,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096015,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096016,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096017,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096018,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096019,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096020,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
EVT-KIA-096021,Kia,malfunction,kmeans,8,1,0.996703,Isolated anomaly
